omega,power
1.776884804870387,3.7907028903152583e-07
1.7793980789932589,3.5566046219594845e-07
1.7819113531161308,3.6380860649077343e-07
1.7844246272390027,3.5691312238913814e-07
1.7869379013618742,3.7283919495631675e-07
1.7894511754847462,3.8331790834454463e-07
1.7919644496076181,3.969601031671983e-07
1.7944777237304899,4.184558126518276e-07
1.7969909978533618,4.193961226300331e-07
1.7995042719762335,4.4682133257559567e-07
1.8020175460991052,3.5859194381906836e-07
1.8045308202219772,4.1184390759949905e-07
1.8070440943448491,4.093811851314035e-07
1.809557368467721,3.5819929995636713e-07
1.8120706425905926,3.884021570938964e-07
1.8145839167134645,3.634075553453597e-07
1.8170971908363365,3.719743386091516e-07
1.8196104649592084,3.395984338687087e-07
1.8221237390820801,3.5529189734290673e-07
1.8246370132049519,4.011413893424215e-07
1.8271502873278236,3.6754543919393397e-07
1.8296635614506955,4.412654848751108e-07
1.8321768355735675,4.473128458587483e-07
1.8346901096964394,5.619690344613603e-07
1.837203383819311,6.652318942586376e-07
1.8397166579421829,6.833943618092626e-07
1.8422299320650548,7.581587555872977e-07
1.8447432061879268,8.253474645042443e-07
1.8472564803107987,8.048964149536343e-07
1.8497697544336702,8.355058535649793e-07
1.8522830285565421,9.246050715823352e-07
1.8547963026794139,8.145626771666634e-07
1.8573095768022858,8.444760630581193e-07
1.8598228509251578,8.05780623390293e-07
1.8623361250480293,7.59167277068657e-07
1.8648493991709012,7.672484539880508e-07
1.8673626732937731,7.47893009714588e-07
1.869875947416645,7.140244075520199e-07
1.8723892215395166,7.878193085483612e-07
1.8749024956623885,8.40671897527349e-07
1.8774157697852605,9.927096328800304e-07
1.8799290439081324,9.128405835786038e-07
1.8824423180310041,9.472890188131373e-07
1.8849555921538759,9.823987319001225e-07
1.8874688662767478,1.0988053262562605e-06
1.8899821403996195,1.2348976788704933e-06
1.8924954145224915,1.477741258018396e-06
1.8950086886453634,1.627868618703158e-06
1.897521962768235,1.8581032428257048e-06
1.9000352368911069,2.662614743749589e-06
1.9025485110139788,3.9492524841905295e-06
1.9050617851368508,6.20712012038893e-06
1.9075750592597227,7.835823307779908e-06
1.9100883333825942,6.19566693467461e-06
1.9126016075054662,3.915135515946266e-06
1.9151148816283379,2.3122226862480286e-06
1.9176281557512098,1.8520235699573512e-06
1.9201414298740818,1.4951106741485074e-06
1.9226547039969533,1.1555151726955531e-06
1.9251679781198252,1.2138687415289186e-06
1.9276812522426972,9.679004593090389e-07
1.930194526365569,8.492700424211027e-07
1.932707800488441,8.464915183204945e-07
1.9352210746113125,7.950792377819274e-07
1.9377343487341845,8.772778600092282e-07
1.9402476228570564,1.0432740201840416e-06
1.9427608969799282,1.1050011795010214e-06
1.9452741711028,9.611389329192721e-07
1.9477874452256718,9.230911117719435e-07
1.9503007193485435,7.655259990057843e-07
1.9528139934714155,8.428933721022085e-07
1.9553272675942874,8.16928276595804e-07
1.957840541717159,9.486529796694008e-07
1.9603538158400309,8.806764321938528e-07
1.9628670899629028,8.235228097006767e-07
1.9653803640857748,6.838044265883783e-07
1.9678936382086467,6.669587184162197e-07
1.9704069123315182,6.052208208631214e-07
1.9729201864543902,5.785212399813093e-07
1.975433460577262,6.384308822106883e-07
1.9779467347001338,6.550573600978263e-07
1.9804600088230058,6.387753400347692e-07
1.9829732829458773,6.686567198259496e-07
1.9854865570687492,7.515879018338098e-07
1.9879998311916212,7.635115997798064e-07
1.990513105314493,8.098997113970749e-07
1.993026379437365,9.064796075705951e-07
1.9955396535602365,8.607491226221959e-07
1.9980529276831085,8.552985145648132e-07
2.0005662018059804,7.153654330715581e-07
2.0030794759288524,6.947602485788005e-07
2.0055927500517243,5.908505356891681e-07
2.008106024174596,5.276254973246931e-07
2.0106192982974678,5.663943925840125e-07
2.0131325724203397,4.2900505129613166e-07
2.0156458465432117,4.6308669660231065e-07
2.018159120666083,4.942535516214037e-07
2.020672394788955,4.876862732427749e-07
2.0231856689118266,5.741885685296611e-07
2.0256989430346986,5.2128540038085e-07
2.0282122171575705,5.249777849675769e-07
2.0307254912804424,5.37295336793001e-07
2.033238765403314,5.001920191162182e-07
2.035752039526186,5.852896310085116e-07
2.038265313649058,5.7179061071106e-07
2.0407785877719298,5.47119081671969e-07
2.0432918618948013,6.711072626829809e-07
2.045805136017673,6.964653793700347e-07
2.048318410140545,6.46663179910879e-07
2.050831684263417,5.811838552433419e-07
2.053344958386289,5.290234434474703e-07
2.0558582325091606,4.986494495324731e-07
2.0583715066320325,3.809903986246542e-07
2.0608847807549044,3.4836944959727835e-07
2.0633980548777764,3.739971306848176e-07
2.0659113290006483,3.951189797004108e-07
2.06842460312352,4.815071782415776e-07
2.070937877246392,4.819211144682066e-07
2.0734511513692637,5.340863601712931e-07
2.0759644254921357,5.329150683048594e-07
2.078477699615007,4.578483552209818e-07
2.080990973737879,5.176759682734469e-07
2.0835042478607506,5.004379546498513e-07
2.0860175219836226,5.82437524897308e-07
2.0885307961064945,6.926921159278175e-07
2.0910440702293664,7.394574977498061e-07
2.093557344352238,8.291835122855834e-07
2.09607061847511,9.854776674987249e-07
2.098583892597982,1.1716676838952521e-06
2.101097166720854,1.388619408144124e-06
2.1036104408437257,1.3842862755107483e-06
2.1061237149665972,1.2579225428407997e-06
2.108636989089469,1.1317535137530084e-06
2.111150263212341,8.786662578340472e-07
2.113663537335213,7.092011259462731e-07
2.116176811458085,5.104193563178001e-07
2.1186900855809565,4.0353149239485936e-07
2.1212033597038285,3.4875752221332913e-07
2.1237166338267004,3.0796531949379616e-07
2.1262299079495723,2.6241709533174595e-07
2.128743182072444,2.4135406555387384e-07
2.131256456195316,2.022998963129013e-07
2.1337697303181877,1.9336317624677014e-07
2.1362830044410597,1.8563643229412403e-07
2.138796278563931,1.7792545962773474e-07
2.141309552686803,1.6643443592045518e-07
2.143822826809675,1.7272576650240185e-07
2.1463361009325466,1.5987840269841413e-07
2.1488493750554185,1.6782395267792668e-07
2.1513626491782905,1.6377845876921356e-07
2.153875923301162,1.5607656167508047e-07
2.156389197424034,1.6344312094934905e-07
2.158902471546906,1.5997461242539355e-07
2.161415745669778,1.5419412661672894e-07
2.1639290197926497,1.5903966457106008e-07
2.1664422939155212,1.4367121185957426e-07
2.168955568038393,1.4169170422961378e-07
2.171468842161265,1.2728485004411658e-07
2.173982116284137,1.2487593868593633e-07
2.176495390407009,1.2806112876841078e-07
2.1790086645298805,1.235750368519077e-07
2.1815219386527525,1.2329962302831987e-07
2.1840352127756244,1.338737674883122e-07
2.1865484868984963,1.1969365105163374e-07
2.1890617610213683,1.1785023394090478e-07
2.19157503514424,1.2730343902898487e-07
2.1940883092671117,1.313547186898872e-07
2.1966015833899837,1.1926417599744776e-07
2.199114857512855,1.1545527376304343e-07
2.201628131635727,1.1320247463669567e-07
2.204141405758599,1.0627609050318486e-07
2.2066546798814706,1.1522483306633179e-07
2.2091679540043425,1.0812314753724683e-07
2.2116812281272145,1.12201353490517e-07
2.214194502250086,1.1651587749627434e-07
2.216707776372958,1.1636137772682542e-07
2.21922105049583,1.1874584189236872e-07
2.221734324618702,1.1892525944092889e-07
2.2242475987415737,1.195594671116455e-07
2.2267608728644452,1.2274001108289312e-07
2.229274146987317,1.1157847082700823e-07
2.231787421110189,1.1350687505555716e-07
2.234300695233061,1.076884781346251e-07
2.236813969355933,1.1974309074828735e-07
2.2393272434788045,1.2444494990011015e-07
2.2418405176016765,1.2198339013266466e-07
2.2443537917245484,1.416707054581126e-07
2.2468670658474204,1.5619595589754684e-07
2.2493803399702923,1.5317319207747869e-07
2.251893614093164,1.756256727373766e-07
2.2544068882160357,1.930547911694902e-07
2.2569201623389077,2.4437102214427916e-07
2.259433436461779,2.5983453734895027e-07
2.261946710584651,2.2923640262992152e-07
2.264459984707523,1.745636998620653e-07
2.2669732588303946,1.368546699658389e-07
2.2694865329532665,1.217012191537926e-07
2.2719998070761385,1.1036475164733878e-07
2.2745130811990104,1.1334823704534897e-07
2.277026355321882,1.1106047113047341e-07
2.279539629444754,1.1098579840039568e-07
2.282052903567626,1.0544293174610356e-07
2.2845661776904977,1.0846175427256421e-07
2.2870794518133692,1.2566620194265153e-07
2.289592725936241,1.3517643596425136e-07
2.292106000059113,1.4817901179263983e-07
2.294619274181985,1.566454903156847e-07
2.297132548304857,1.5245053097968313e-07
2.2996458224277285,1.5377732229019544e-07
2.3021590965506005,1.4032965948228518e-07
2.3046723706734724,1.3252292739868965e-07
2.3071856447963444,1.282648632531729e-07
2.3096989189192163,1.271014223889191e-07
2.312212193042088,1.2335768962974893e-07
2.3147254671649597,1.262249502161757e-07
2.3172387412878317,1.2472525687502842e-07
2.319752015410703,1.268871056492577e-07
2.322265289533575,1.1602651285794762e-07
2.324778563656447,1.1017195456766457e-07
2.3272918377793186,1.0603077514294362e-07
2.3298051119021905,1.1089850975938495e-07
2.3323183860250625,1.1040050473935008e-07
2.3348316601479344,1.1763052610490141e-07
2.337344934270806,1.145827147774166e-07
2.339858208393678,1.2725452920161782e-07
2.34237148251655,1.174522682015241e-07
2.3448847566394218,1.1171588252112036e-07
2.3473980307622937,1.2114681843248371e-07
2.349911304885165,1.1715107596438393e-07
2.352424579008037,1.1656695100663982e-07
2.354937853130909,1.0312868844727627e-07
2.357451127253781,1.0355145863588097e-07
2.359964401376653,9.838062841621547e-08
2.3624776754995245,1.0219894334356229e-07
2.3649909496223964,1.0492028632965299e-07
2.3675042237452684,9.973443205393001e-08
2.3700174978681403,1.0482232342207284e-07
2.372530771991012,1.0181648648378822e-07
2.3750440461138838,1.0267989736093967e-07
2.3775573202367557,1.0057559727664253e-07
2.3800705943596276,9.865986571933712e-08
2.382583868482499,8.805564594075076e-08
2.385097142605371,9.256377257321912e-08
2.3876104167282426,9.033565671489561e-08
2.3901236908511145,9.058469868185373e-08
2.3926369649739865,8.745028588182849e-08
2.3951502390968584,8.776259720774594e-08
2.39766351321973,9.218779380570523e-08
2.400176787342602,8.78963970873709e-08
2.402690061465474,8.59958040272337e-08
2.4052033355883458,9.202884901829776e-08
2.4077166097112177,9.32508715263161e-08
2.410229883834089,9.863793735854511e-08
2.412743157956961,9.797884092588304e-08
2.415256432079833,1.1117845606956437e-07
2.417769706202705,1.1714813941194132e-07
2.420282980325577,1.1708435109571922e-07
2.4227962544484485,1.1777482060845432e-07
2.4253095285713204,1.1049314905592017e-07
2.4278228026941924,1.1598629928270334e-07
2.4303360768170643,1.0891916489758568e-07
2.4328493509399363,1.1869113606598815e-07
2.4353626250628078,1.2049528495102482e-07
2.4378758991856797,1.1209707281025473e-07
2.4403891733085517,1.3842135669112678e-07
2.442902447431423,1.611921400040511e-07
2.445415721554295,1.792798608172537e-07
2.4479289956771666,1.9918045174545298e-07
2.4504422698000385,2.4507502717804e-07
2.4529555439229105,2.644987156386291e-07
2.4554688180457824,2.5127655611306684e-07
2.457982092168654,2.3092162485280709e-07
2.460495366291526,2.0637131548745658e-07
2.463008640414398,1.5698907095617573e-07
2.4655219145372698,1.495175303392545e-07
2.4680351886601417,1.392938438221266e-07
2.470548462783013,1.2912221760348628e-07
2.473061736905885,1.1040464651357969e-07
2.475575011028757,1.2193848789629393e-07
2.478088285151629,1.1557657101624111e-07
2.480601559274501,9.34629112647345e-08
2.4831148333973725,1.0209744191019638e-07
2.4856281075202444,1.0295843352234912e-07
2.4881413816431164,1.1192065787998962e-07
2.4906546557659883,1.0921632857833872e-07
2.4931679298888603,1.0923056086061836e-07
2.4956812040117318,1.0008538603088028e-07
2.4981944781346037,1.0033690696281361e-07
2.5007077522574757,9.375490958667538e-08
2.503221026380347,9.245705155459256e-08
2.505734300503219,8.844187855397454e-08
2.5082475746260906,8.219442155049543e-08
2.5107608487489625,8.297451027800954e-08
2.5132741228718345,8.629582686600157e-08
2.5157873969947064,7.699566740237197e-08
2.5183006711175784,7.881406695852649e-08
2.52081394524045,8.303515445872772e-08
2.523327219363322,8.03291202113745e-08
2.5258404934861938,7.677979718624675e-08
2.5283537676090657,7.789335452712762e-08
2.5308670417319377,7.4239832707463e-08
2.533380315854809,7.150308142592441e-08
2.535893589977681,7.424219259948896e-08
2.538406864100553,7.996288364828044e-08
2.540920138223425,7.771908613708368e-08
2.5434334123462965,7.536461335902738e-08
2.5459466864691684,8.36019888144784e-08
2.5484599605920404,8.035052132656483e-08
2.5509732347149123,7.576429768243178e-08
2.5534865088377843,7.849266349313863e-08
2.5559997829606558,7.568834447483324e-08
2.5585130570835277,8.121331023572069e-08
2.5610263312063997,8.086612776987162e-08
2.563539605329271,7.93820959168517e-08
2.566052879452143,8.83340612552153e-08
2.5685661535750146,8.890698687017898e-08
2.5710794276978866,9.144369643810962e-08
2.5735927018207585,8.767638205802657e-08
2.5761059759436304,9.087996050348886e-08
2.5786192500665024,9.055146384900882e-08
2.581132524189374,9.464227917112926e-08
2.583645798312246,8.847614232841564e-08
2.586159072435118,8.774617571292873e-08
2.5886723465579897,8.968302746688346e-08
2.5911856206808617,8.214491740009317e-08
2.593698894803733,8.886965411160651e-08
2.596212168926605,9.477781719790932e-08
2.598725443049477,9.362336686882026e-08
2.601238717172349,9.643078499680866e-08
2.603751991295221,1.1074487647544272e-07
2.6062652654180924,1.2493984711053045e-07
2.6087785395409644,1.4720623947207226e-07
2.6112918136638363,1.9729794053664354e-07
2.6138050877867083,2.0847230464771774e-07
2.61631836190958,1.6456161190280835e-07
2.6188316360324517,1.4976374714125026e-07
2.6213449101553237,1.2515080774659328e-07
2.623858184278195,1.1586589274251188e-07
2.626371458401067,1.0867332135805119e-07
2.628884732523939,1.0764695236370987e-07
2.6313980066468106,9.693831387694417e-08
2.6339112807696825,9.627515770414042e-08
2.6364245548925545,9.623879594434041e-08
2.6389378290154264,9.267945396174712e-08
2.641451103138298,1.0164710145691488e-07
2.64396437726117,9.398047161438771e-08
2.646477651384042,9.835515516835295e-08
2.6489909255069137,9.844872763304722e-08
2.6515041996297857,9.578802739650621e-08
2.654017473752657,8.991662680228585e-08
2.656530747875529,9.867590733677916e-08
2.659044021998401,1.0193413739597768e-07
2.661557296121273,1.0567785774295604e-07
2.664070570244145,1.0771883007887464e-07
2.6665838443670165,1.0803668257370468e-07
2.6690971184898884,1.1118478217701368e-07
2.6716103926127603,1.215492542862342e-07
2.6741236667356323,1.1105545325285489e-07
2.6766369408585042,1.2042350988737433e-07
2.6791502149813757,1.3395872948729267e-07
2.6816634891042477,1.2981103058940687e-07
2.684176763227119,1.439613858853775e-07
2.686690037349991,1.7299620920072528e-07
2.689203311472863,1.9936302320780173e-07
2.6917165855957346,2.0238619030621053e-07
2.6942298597186065,2.1833838354707353e-07
2.6967431338414785,2.2521853279013642e-07
2.6992564079643504,2.1926431120563243e-07
2.701769682087222,1.8206855980747516e-07
2.704282956210094,1.6403411128213347e-07
2.706796230332966,1.3766932336151816e-07
2.7093095044558377,1.2121433711949946e-07
2.7118227785787097,1.1750974016137262e-07
2.714336052701581,1.1171527272426154e-07
2.716849326824453,1.0771976039147323e-07
2.719362600947325,1.1090297053818298e-07
2.721875875070197,1.0507872390611183e-07
2.724389149193069,1.2045883251608207e-07
2.7269024233159405,1.265164936094822e-07
2.7294156974388124,1.4507663529525226e-07
2.7319289715616843,1.3817154728270648e-07
2.7344422456845563,1.257830945582668e-07
2.7369555198074282,1.3455849941411742e-07
2.7394687939302997,1.2551499231491281e-07
2.7419820680531717,1.1561823937739601e-07
2.744495342176043,9.944552093534187e-08
2.747008616298915,9.433692574068304e-08
2.749521890421787,9.181652600347287e-08
2.7520351645446586,9.070877880210244e-08
2.7545484386675305,8.635436875959926e-08
2.7570617127904025,7.839717924100955e-08
2.7595749869132744,7.777826858421276e-08
2.7620882610361464,8.45412819352608e-08
2.764601535159018,9.204995296972775e-08
2.76711480928189,9.983743205709741e-08
2.7696280834047617,9.783169895321734e-08
2.7721413575276337,9.683585809706237e-08
2.7746546316505056,9.764255397180859e-08
2.777167905773377,9.166534465880138e-08
2.779681179896249,9.089881266863506e-08
2.782194454019121,8.321790238128604e-08
2.784707728141993,8.337620983569832e-08
2.7872210022648645,8.139734333960816e-08
2.7897342763877364,8.518353046102095e-08
2.7922475505106084,8.959366822668231e-08
2.7947608246334803,9.522012729925527e-08
2.7972740987563522,9.764849823949564e-08
2.7997873728792237,9.728412417360495e-08
2.8023006470020957,1.0565543028007859e-07
2.8048139211249676,1.0648911635294558e-07
2.807327195247839,9.638631858937678e-08
2.809840469370711,9.571550445873337e-08
2.8123537434935826,9.546742653020098e-08
2.8148670176164545,8.391498407651181e-08
2.8173802917393265,7.756516816524498e-08
2.8198935658621984,7.48841849889097e-08
2.8224068399850704,7.066134368504609e-08
2.824920114107942,6.794582606392846e-08
2.827433388230814,6.29070868411877e-08
2.8299466623536857,6.41807923901411e-08
2.8324599364765577,6.372448845931364e-08
2.8349732105994296,6.266389234803001e-08
2.837486484722301,6.609861570977484e-08
2.839999758845173,6.592376051569149e-08
2.842513032968045,6.477749702603667e-08
2.845026307090917,6.763894495334167e-08
2.847539581213789,6.495465159070818e-08
2.8500528553366604,6.607531074418859e-08
2.8525661294595324,6.454904437307167e-08
2.8550794035824043,6.673218761427668e-08
2.8575926777052763,6.704256759144632e-08
2.8601059518281478,6.222837488239259e-08
2.8626192259510197,6.654570190020202e-08
2.8651325000738916,6.406811281229471e-08
2.867645774196763,6.778210559100099e-08
2.870159048319635,6.277852002623034e-08
2.8726723224425066,6.580582804388423e-08
2.8751855965653785,6.43919872654805e-08
2.8776988706882505,6.73775615697017e-08
2.8802121448111224,6.75071382919864e-08
2.8827254189339944,6.714026078188144e-08
2.885238693056866,7.18439113325723e-08
2.887751967179738,6.970090612312692e-08
2.8902652413026098,7.256585014780798e-08
2.8927785154254817,7.617733944553169e-08
2.8952917895483536,7.799340550849078e-08
2.897805063671225,6.77472757323198e-08
2.900318337794097,6.993054831959062e-08
2.902831611916969,6.956608682160231e-08
2.905344886039841,6.596917239902206e-08
2.907858160162713,6.407826461963397e-08
2.9103714342855844,6.355817053976792e-08
2.9128847084084564,6.226155550381565e-08
2.9153979825313283,6.143895878642204e-08
2.9179112566542003,5.95026309050152e-08
2.9204245307770718,6.122308949806238e-08
2.9229378048999437,6.01240172573506e-08
2.9254510790228156,5.999828901195253e-08
2.927964353145687,5.839482096515752e-08
2.930477627268559,5.7679238167997537e-08
2.932990901391431,6.030598102603625e-08
2.9355041755143025,5.962257577538116e-08
2.9380174496371745,5.942217422319584e-08
2.9405307237600464,6.355905671643631e-08
2.9430439978829184,5.909552688087487e-08
2.9455572720057903,6.030449885309687e-08
2.948070546128662,6.167929409423129e-08
2.9505838202515338,6.087298568590606e-08
2.9530970943744057,5.930543806629398e-08
2.9556103684972777,6.296891505419396e-08
2.958123642620149,6.082860985549733e-08
2.960636916743021,6.062466495253945e-08
2.963150190865893,5.947224562188618e-08
2.965663464988765,5.8138350123361025e-08
2.968176739111637,5.867296650952124e-08
2.9706900132345084,5.937828393099702e-08
2.9732032873573804,5.903574059760556e-08
2.9757165614802523,5.8585141557308504e-08
2.9782298356031243,5.834583597477706e-08
2.9807431097259958,5.8118318945972226e-08
2.9832563838488677,5.895060605893933e-08
2.9857696579717397,5.787467639300345e-08
2.988282932094611,5.9613764787091e-08
2.990796206217483,5.826701072745419e-08
2.993309480340355,5.928612449884703e-08
2.9958227544632265,6.078401786530318e-08
2.9983360285860985,6.075998455710821e-08
3.0008493027089704,6.00782956447359e-08
3.0033625768318424,5.842627920870343e-08
3.0058758509547143,5.968918494632115e-08
3.008389125077586,5.767060203392333e-08
3.0109023992004578,5.832450398035236e-08
3.0134156733233297,5.851827667410684e-08
3.0159289474462017,5.7501033883505445e-08
3.0184422215690736,5.85501605205931e-08
3.020955495691945,5.7282237305862594e-08
3.023468769814817,6.055015829628424e-08
3.025982043937689,5.6027189573068545e-08
3.028495318060561,5.7097372599591745e-08
3.0310085921834324,5.6254547037643297e-08
3.0335218663063044,5.82282923967767e-08
3.0360351404291763,5.780819171426772e-08
3.0385484145520483,5.732237434191166e-08
3.04106168867492,5.728359704083543e-08
3.0435749627977917,5.799143231803234e-08
3.0460882369206637,5.827258625902596e-08
3.048601511043535,5.820352943535455e-08
3.051114785166407,5.6929034879726094e-08
3.053628059289279,5.702055363418439e-08
3.0561413334121506,5.762949718025575e-08
3.0586546075350225,5.74652166156573e-08
3.0611678816578944,5.718507987992034e-08
3.0636811557807664,5.8607563452031554e-08
3.0661944299036383,5.759790121109894e-08
3.06870770402651,5.691958667533168e-08
3.0712209781493818,5.9140703452328744e-08
3.0737342522722537,5.9018122715857155e-08
3.0762475263951257,6.07646284938815e-08
3.0787608005179976,5.958797269783613e-08
3.081274074640869,6.110531858087915e-08
3.083787348763741,5.946342152418917e-08
3.086300622886613,5.8898576814442277e-08
3.088813897009485,5.846370515454329e-08
3.091327171132357,5.9142709031375085e-08
3.0938404452552284,5.8701446061143325e-08
3.0963537193781003,5.860816020815273e-08
3.0988669935009723,5.935657535398859e-08
3.1013802676238442,5.674579809685243e-08
3.1038935417467157,5.95928881444848e-08
3.1064068158695877,5.824075033163754e-08
3.108920089992459,5.7531850133626515e-08
3.111433364115331,5.962119880850455e-08
3.113946638238203,6.023689238005249e-08
3.1164599123610746,5.9447275986952746e-08
3.1189731864839465,6.090314454701678e-08
3.1214864606068184,6.381842479181062e-08
3.1239997347296904,6.40634002248105e-08
3.1265130088525623,6.428053758472518e-08
3.129026282975434,6.699192113540256e-08
3.131539557098306,6.637771647609112e-08
3.1340528312211777,6.705657976996862e-08
3.1365661053440497,6.431460106766982e-08
3.1390793794669216,6.697359816479621e-08
3.141592653589793,6.900759470279764e-08
