alpha,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20,level_21,level_22,level_23,level_24,level_25,level_26,level_27,level_28,level_29,level_30,level_31,level_32,level_33,level_34,level_35,level_36,level_37,level_38,level_39,level_40,level_41,level_42,level_43,level_44,level_45,level_46,level_47,level_48,level_49,level_50,level_51,level_52,level_53,level_54,level_55,level_56,level_57,level_58,level_59,level_60,level_61,level_62,level_63
0.54,-3.0626989455416727,-2.78405632471299,-2.7035882786586067,-2.424945657829928,-2.0641618389073066,-1.8404049778014278,-1.7855192180786232,-1.705051172024241,-1.6009365885689288,-1.5617623569727417,-1.4812943109183587,-1.4264085511955633,-1.3222939677402468,-1.257647773517426,-1.2418259216858611,-1.2026516900896802,-0.9790051526887488,-0.9631833008571817,-0.8985371066343653,-0.8418678711670606,-0.619894485805685,-0.6023994819345605,-0.5632252503383792,-0.4827572042839953,-0.37864262082868066,-0.32375686110588076,-0.2591106668830638,-0.2432888150514974,-0.2041145834553159,-0.10000000000000006,-0.035353805777182744,-0.01953195394561625,0.0195319539456159,0.035353805777182945,0.09999999999999998,0.20411458345531552,0.2432888150514978,0.2591106668830638,0.32375686110588153,0.3786426208286801,0.48275720428399455,0.5632252503383793,0.6023994819345607,0.6198944858056842,0.8418678711670577,0.8985371066343655,0.9631833008571826,0.979005152688749,1.2026516900896782,1.241825921685862,1.2576477735174296,1.3222939677402459,1.4264085511955618,1.4812943109183578,1.5617623569727435,1.6009365885689264,1.7050511720242387,1.7855192180786268,1.840404977801425,2.064161838907306,2.424945657829923,2.7035882786586063,2.784056324712995,3.062698945541669
0.55,-3.0408735884681657,-2.7814310691557877,-2.7014804781888686,-2.442037958876496,-2.043985066042427,-1.8208368705932203,-1.7845425467300433,-1.7045919557631286,-1.579479237187326,-1.5613943512808393,-1.481443760313919,-1.4451494364507496,-1.320036717874947,-1.2400861269080339,-1.2362816327050345,-1.2220012410015453,-0.9806436075956556,-0.9768391133926587,-0.8968885224257429,-0.8239483481674746,-0.6374460031133662,-0.582590714761582,-0.5645058288550947,-0.4845552378881802,-0.3594425193123773,-0.3231481954492039,-0.2431976044822896,-0.23939311027929286,-0.2251127185758028,-0.10000000000000044,-0.020049409033085278,-0.016244914830087807,0.0162449148300889,0.020049409033085542,0.10000000000000023,0.2251127185758024,0.23939311027929264,0.24319760448228941,0.3231481954492038,0.3594425193123778,0.48455523788818056,0.564505828855095,0.5825907147615816,0.6374460031133649,0.8239483481674729,0.8968885224257437,0.9768391133926605,0.9806436075956557,1.222001241001546,1.2362816327050365,1.2400861269080334,1.3200367178749473,1.4451494364507487,1.4814437603139254,1.5613943512808397,1.5794792371873256,1.7045919557631282,1.7845425467300435,1.820836870593214,2.043985066042421,2.4420379588764916,2.7014804781888757,2.7814310691557886,3.040873588468168
0.56,-3.0205393225010173,-2.779636410246637,-2.7003538220641903,-2.459450909809817,-2.0244578558355113,-1.8021385088980435,-1.7835549435811329,-1.7042723553986865,-1.5612355966436684,-1.5593037258573483,-1.4819530084612191,-1.463369443144311,-1.3184008136029721,-1.2410500962068411,-1.2391182254205222,-1.2162669671023296,-0.9982153131661455,-0.9753640548479533,-0.8960814666655035,-0.8060570422325402,-0.6551785544111274,-0.5651541299781632,-0.5632222591918443,-0.4858715417957137,-0.34090291225437647,-0.32231934693746833,-0.24496862954133694,-0.24303675875501812,-0.22018550043682691,-0.10000000000000009,-0.02071741181754978,-0.0021338465006410273,0.0021338465006413725,0.020717411817550106,0.10000000000000027,0.22018550043682653,0.2430367587550183,0.2449686295413369,0.3223193469374682,0.34090291225437697,0.48587154179571296,0.5632222591918444,0.5651541299781642,0.6551785544111288,0.8060570422325382,0.8960814666655037,0.9753640548479539,0.9982153131661453,1.2162669671023318,1.2391182254205233,1.2410500962068403,1.318400813602971,1.4633694431443083,1.4819530084612174,1.559303725857349,1.5612355966436675,1.7042723553986823,1.7835549435811346,1.802138508898047,2.0244578558355113,2.4594509098098145,2.700353822064192,2.7796364102466384,3.020539322501019
0.5700000000000001,-3.0017433705806846,-2.778695386912476,-2.7002383550858267,-2.477190371417611,-2.0055998596352285,-1.7843377404728327,-1.78255187596701,-1.7040948441403572,-1.5612897568046098,-1.540453613776083,-1.4828327249779638,-1.4810468604721412,-1.3174056301078616,-1.2597847413097436,-1.238948598281215,-1.1976485264403325,-1.0159006146129954,-0.9746005427721128,-0.8961435109454652,-0.7881942295273636,-0.6730955272772479,-0.5651462458591467,-0.5443101028306148,-0.486689214032497,-0.3230479836682181,-0.3212621191623955,-0.2636412303642789,-0.24280508733574782,-0.20150501549486688,-0.1000000000000001,-0.021542968173350975,-0.019757103667529932,0.019757103667529804,0.021542968173351607,0.10000000000000005,0.20150501549486644,0.2428050873357482,0.2636412303642796,0.3212621191623964,0.3230479836682181,0.4866892140324968,0.5443101028306134,0.5651462458591457,0.6730955272772465,0.7881942295273655,0.8961435109454648,0.9746005427721145,1.0159006146129959,1.1976485264403325,1.2389485982812158,1.2597847413097445,1.3174056301078612,1.4810468604721432,1.4828327249779647,1.5404536137760783,1.5612897568046082,1.7040948441403598,1.7825518759670071,1.7843377404728287,2.0055998596352307,2.4771903714176084,2.7002383550858275,2.7786953869124704,3.001743370580694
0.58,-2.9845307268605046,-2.778630462390765,-2.7011625151508363,-2.495262250681082,-1.9874301213549093,-1.7815298568851663,-1.767461087257273,-1.7040619096452376,-1.5615608227875246,-1.5229699040729823,-1.4981616451754913,-1.4840928755476022,-1.3170696396032364,-1.278192611077854,-1.2396016923633109,-1.1804688172152698,-1.033701427893564,-0.974568552745523,-0.8971006055055982,-0.7703604817516748,-0.6912003410358505,-0.5644602172819299,-0.5258692985673866,-0.4869922700420034,-0.31996903409763877,-0.30590026446974705,-0.28109200557225594,-0.2425010868577129,-0.18336821170967235,-0.10000000000000002,-0.036600822387966456,-0.022532052760074788,0.022532052760074504,0.03660082238796574,0.09999999999999964,0.18336821170967182,0.24250108685771263,0.2810920055722564,0.3059002644697464,0.31996903409763877,0.4869922700420023,0.5258692985673847,0.5644602172819287,0.6912003410358523,0.7703604817516737,0.8971006055055984,0.9745685527455236,1.033701427893563,1.1804688172152689,1.2396016923633093,1.2781926110778543,1.3170696396032364,1.4840928755476024,1.498161645175492,1.5229699040729852,1.5615608227875253,1.7040619096452363,1.7674610872572702,1.78152985688516,1.9874301213549124,2.495262250681084,2.701162515150833,2.7786304623907676,2.984530726860509
0.59,-2.9689435264203294,-2.7794633344920046,-2.703152680259604,-2.5136724883312707,-1.9699668979407006,-1.7804867060123695,-1.7515333054860167,-1.704176051779978,-1.5620531135576827,-1.5146958598516451,-1.5068904128626481,-1.4857424593252935,-1.3174102209343161,-1.2962622673969597,-1.2410995667019253,-1.164767474640353,-1.0516193747735918,-0.9752872827120217,-0.8989766284796288,-0.752556677006386,-0.7094964365512977,-0.5630764850780542,-0.5079137843830192,-0.48676583084566083,-0.3184335924546879,-0.2972856389173287,-0.2894801919283316,-0.24212293822229408,-0.1657908461607247,-0.1,-0.05264274629396314,-0.023689345767607416,0.023689345767606885,0.05264274629396231,0.10000000000000002,0.16579084616072468,0.24212293822229375,0.2894801919283317,0.2972856389173286,0.3184335924546875,0.48676583084566066,0.5079137843830192,0.5630764850780543,0.7094964365512977,0.7525566770063852,0.8989766284796296,0.9752872827120241,1.0516193747735927,1.1647674746403578,1.2410995667019231,1.2962622673969575,1.3174102209343168,1.485742459325291,1.5068904128626472,1.5146958598516453,1.5620531135576834,1.7041760517799764,1.7515333054860203,1.7804867060123701,1.9699668979406995,2.513672488331275,2.7031526802596004,2.7794633344919992,2.968943526420335
0.6,-2.955020402526701,-2.781214737311556,-2.706232711344435,-2.5324270461292953,-1.9532274714780649,-1.7794218062629223,-1.7365769488663385,-1.7044397802957982,-1.562771283651192,-1.5306341150806524,-1.4922491188755085,-1.4877892576840723,-1.318443453660362,-1.313983592468928,-1.2434614276932432,-1.1505806222309047,-1.069655762478097,-0.9767749570157611,-0.9017929310486378,-0.7347840178177021,-0.7279872658334929,-0.5609783526025568,-0.4904561878268707,-0.48599632663543446,-0.3166505226117259,-0.3121906614202895,-0.2738056652151453,-0.24166849664460377,-0.14878769118226706,-0.10000000000000019,-0.06786283142945829,-0.025017974032878327,0.025017974032877827,0.06786283142945856,0.09999999999999996,0.1487876911822668,0.2416684966446042,0.2738056652151451,0.3121906614202889,0.316650522611726,0.4859963266354351,0.4904561878268711,0.5609783526025569,0.7279872658334916,0.7347840178177013,0.901792931048638,0.9767749570157583,1.0696557624780962,1.1505806222309034,1.243461427693242,1.313983592468927,1.3184434536603633,1.4877892576840759,1.4922491188755072,1.5306341150806535,1.5627712836511947,1.7044397802957971,1.7365769488663394,1.7794218062629212,1.9532274714780673,2.532427046129291,2.7062327113444313,2.7812147373115588,2.955020402526703
0.61,-2.94279585066408,-2.7839042377916354,-2.710423506708811,-2.5515318938363674,-1.9372279563796908,-1.7783363435072486,-1.722611951329247,-1.7048556124244214,-1.5637203384568015,-1.5459639995519747,-1.490239607373979,-1.4790755122072792,-1.3313479945015334,-1.3201838993348336,-1.2467031682520082,-1.13794023823966,-1.0878115553795615,-0.9790486253672112,-0.9055678942843894,-0.7466762814119441,-0.7170440570448608,-0.5581524441724143,-0.4846717130895875,-0.4735076179228897,-0.32578010021714243,-0.31461600505044374,-0.2588916128724459,-0.24113527396761836,-0.1323723439552721,-0.10000000000000041,-0.08224366109517242,-0.02651926891717405,0.026519268917174356,0.08224366109517235,0.10000000000000002,0.13237234395527192,0.24113527396761789,0.258891612872446,0.3146160050504438,0.3257801002171418,0.47350761792288976,0.48467171308958773,0.5581524441724144,0.7170440570448606,0.7466762814119415,0.9055678942843887,0.9790486253672158,1.0878115553795613,1.1379402382396604,1.2467031682520087,1.3201838993348325,1.3313479945015303,1.4790755122072774,1.4902396073739763,1.5459639995519767,1.563720338456801,1.7048556124244187,1.7226119513292504,1.7783363435072468,1.9372279563796926,2.5515318938363625,2.7104235067088163,2.7839042377916376,2.9427958506640794
0.62,-2.9322996209108827,-2.7875500311805084,-2.715742585579943,-2.570992995849566,-1.9219831057358578,-1.7772335160054789,-1.7096552478914546,-1.70542607040491,-1.5649056581610787,-1.5606764806745372,-1.4930982125605095,-1.4673939627498036,-1.3483486228301338,-1.3226443730194306,-1.2508369274188607,-1.1268735505059728,-1.1060873376884828,-0.9821239607755985,-0.9103165151750274,-0.7655669254446539,-0.6993387327164283,-0.5545891429860551,-0.4827816973854821,-0.4570774475747768,-0.3380321076551084,-0.31232785784440265,-0.24474958973037397,-0.24052041224383103,-0.11655703533094557,-0.09999999999999985,-0.09577082251345756,-0.028192554399428787,0.02819255439942842,0.09577082251345675,0.09999999999999983,0.11655703533094526,0.24052041224383106,0.24474958973037395,0.3123278578444026,0.33803210765510844,0.4570774475747769,0.4827816973854823,0.554589142986053,0.6993387327164298,0.7655669254446537,0.9103165151750281,0.9821239607755998,1.1060873376884834,1.1268735505059728,1.2508369274188575,1.32264437301943,1.3483486228301356,1.4673939627498025,1.4930982125605077,1.5606764806745375,1.5649056581610814,1.7054260704049116,1.7096552478914566,1.777233516005485,1.9219831057358578,2.5709929958495708,2.71574258557993,2.7875500311805115,2.9322996209108876
0.63,-2.923556161453518,-2.7921687399912067,-2.7222037189512904,-2.590816297488978,-1.9075061214561164,-1.776118699993799,-1.7061536789538938,-1.6977204532166987,-1.574766257491571,-1.5663330317543798,-1.496368010714474,-1.4572231296991456,-1.3649805892521536,-1.3258357082368228,-1.2558706871969163,-1.1244832657345982,-1.117402482499631,-0.9860150610373102,-0.9160500399974058,-0.7846626185350846,-0.6816704132192926,-0.5502829917569748,-0.4803179707170683,-0.4411730897017378,-0.3489305492547476,-0.3097856682394178,-0.23982064719951263,-0.2313874214623208,-0.10843322573719216,-0.10135244250222508,-0.10000000000000013,-0.030034978960094678,0.030034978960095174,0.10000000000000007,0.10135244250222546,0.1084332257371929,0.2313874214623206,0.2398206471995128,0.30978566823941783,0.3489305492547472,0.44117308970173824,0.4803179707170683,0.5502829917569744,0.6816704132192939,0.7846626185350867,0.9160500399974066,0.9860150610373084,1.1174024824996294,1.1244832657345987,1.25587068719692,1.325835708236823,1.3649805892521534,1.4572231296991442,1.4963680107144757,1.5663330317543804,1.5747662574915677,1.697720453216698,1.7061536789538927,1.776118699993797,1.9075061214561193,2.590816297488978,2.722203718951292,2.792168739991195,2.923556161453524
0.64,-2.9165841358311284,-2.797775221474612,-2.729816625287395,-2.611007710930878,-1.893808473238087,-1.774999558881566,-1.707040962694356,-1.6868176173184082,-1.5882320483378334,-1.5680087029618899,-1.5000501067746732,-1.4485754328692424,-1.381241192418156,-1.3297665185127185,-1.2618079223255063,-1.1429990079689858,-1.109543173136777,-0.9907342587802556,-0.9227756625930414,-0.8039667482365225,-0.6640419547253674,-0.5452330403688488,-0.4772744441816337,-0.4257997702761996,-0.3584655298251138,-0.30699085591967995,-0.23903225973246506,-0.21880891435651958,-0.12022334537594516,-0.09999999999999985,-0.086767510543734,-0.03204140381278469,0.032041403812785106,0.08676751054373416,0.09999999999999983,0.12022334537594646,0.21880891435652003,0.23903225973246497,0.30699085591967973,0.35846552982511337,0.42579977027619925,0.47727444418163273,0.5452330403688477,0.6640419547253681,0.8039667482365221,0.9227756625930408,0.9907342587802549,1.109543173136773,1.142999007968986,1.2618079223255056,1.329766518512722,1.3812411924181534,1.4485754328692406,1.5000501067746719,1.5680087029618905,1.5882320483378345,1.6868176173184075,1.7070409626943557,1.7749995588815664,1.8938084732380867,2.6110077109308776,2.7298166252873988,2.797775221474616,2.916584135831123
0.65,-2.911396034714191,-2.804382388844523,-2.7385867466593097,-2.6315731007896352,-1.8808997316164004,-1.7738860857467293,-1.7080904435615223,-1.6769530764076872,-1.6010767976918459,-1.5699394305380159,-1.504143788352807,-1.4414566041761778,-1.3971301424831342,-1.3344429583065014,-1.2686473161212963,-1.161633670251624,-1.1033055911526721,-0.9962919452830002,-0.9304963030977916,-0.8234826572281189,-0.6464567733098973,-0.5394431274402249,-0.47364748525501627,-0.41096030107838344,-0.36663383938534655,-0.30394665520871245,-0.23815101302350286,-0.2070136458696708,-0.13113736715383245,-0.09999999999999991,-0.07280928805487984,-0.03420435781479088,0.03420435781479086,0.07280928805488003,0.1000000000000003,0.13113736715383204,0.20701364586967133,0.2381510130235034,0.3039466552087123,0.36663383938534516,0.41096030107838344,0.4736474852550156,0.5394431274402256,0.6464567733098956,0.8234826572281223,0.9304963030977914,0.9962919452829995,1.1033055911526706,1.1616336702516241,1.268647316121293,1.3344429583065034,1.397130142483136,1.4414566041761745,1.5041437883528084,1.5699394305380163,1.6010767976918516,1.676953076407691,1.7080904435615212,1.773886085746729,1.8808997316164011,2.6315731007896415,2.7385867466593017,2.8043823888445165,2.9113960347141967
0.66,-2.907997899640044,-2.81200105148302,-2.7485151175154323,-2.6525182693584184,-1.8687874203323904,-1.7727905721753696,-1.7093046382077814,-1.6681294142323222,-1.6133077900507622,-1.5721325660753085,-1.5086466321077199,-1.435865333564734,-1.4126497839507035,-1.339868485407712,-1.2763825514401261,-1.180385703283105,-1.098693261432257,-1.0026964132752392,-0.9392104793076498,-0.8432136311506329,-0.6289189349246748,-0.5329220867676573,-0.4694361528000691,-0.39665485425708086,-0.3734393046430505,-0.3006580061000636,-0.23717207213247513,-0.19599684815701837,-0.1411752239754569,-0.09999999999999956,-0.05948278212460624,-0.03651406603241173,0.036514066032412126,0.05948278212460625,0.10000000000000006,0.14117522397545665,0.1959968481570183,0.23717207213247488,0.30065800610006294,0.37343930464305225,0.3966548542570805,0.46943615280006995,0.5329220867676574,0.628918934924675,0.8432136311506321,0.939210479307649,1.0026964132752372,1.098693261432256,1.1803857032831055,1.2763825514401257,1.3398684854077116,1.4126497839507022,1.435865333564732,1.5086466321077179,1.5721325660753076,1.6133077900507657,1.6681294142323242,1.7093046382077843,1.7727905721753734,1.868787420332388,2.6525182693584215,2.7485151175154297,2.8120010514830245,2.9079978996400424
0.67,-2.9063891713442196,-2.8206397790872546,-2.759598333782031,-2.673848941525078,-1.8574768929952294,-1.7717275007382736,-1.7106860554330476,-1.6603455456273701,-1.6249366631760913,-1.5745961533704145,-1.5135547080651879,-1.4317930179738048,-1.4278053158082287,-1.3460436257168495,-1.2850021804116256,-1.1992527881546664,-1.0957031159111708,-1.0099537236542135,-0.9489122783489876,-0.8631628860920295,-0.6114332672783825,-0.5256838750214238,-0.4646424297162,-0.38288073962481833,-0.3788930374592418,-0.2971313473678608,-0.23608990206263625,-0.18574939225695794,-0.15034050980567845,-0.09999999999999963,-0.04679083756218228,-0.038958554694775695,0.03895855469477514,0.0467908375621822,0.10000000000000024,0.1503405098056787,0.18574939225695752,0.23608990206263558,0.2971313473678607,0.378893037459242,0.38288073962481844,0.4646424297161996,0.5256838750214242,0.6114332672783804,0.8631628860920321,0.948912278348988,1.0099537236542113,1.0957031159111699,1.1992527881546668,1.2850021804116236,1.346043625716848,1.4278053158082307,1.4317930179738063,1.5135547080651872,1.574596153370412,1.6249366631760893,1.6603455456273704,1.7106860554330499,1.771727500738275,1.8574768929952281,2.6738489415250775,2.7595983337820322,2.8206397790872626,2.9063891713442174
0.68,-2.90656266950524,-2.830304794182351,-2.7718286247082817,-2.6955707493853924,-1.8469712384685677,-1.7707133631456788,-1.7122371936716116,-1.653596929827584,-1.635979318348724,-1.5773390545046995,-1.5188628850306285,-1.442605009707741,-1.429223615000539,-1.352965739677648,-1.2944895702035826,-1.2182316948806928,-1.0943254758336254,-1.0180676005107367,-0.9595914310366694,-0.8833335557137812,-0.5940054987909184,-0.51774762346803,-0.4592714539939614,-0.38301357867107194,-0.3696321839638698,-0.29337430864098124,-0.2348981391669124,-0.17625787532288872,-0.15864026384402438,-0.1000000000000001,-0.041523830525931504,-0.034734044796957124,0.034734044796957186,0.04152383052593167,0.10000000000000002,0.1586402638440252,0.1762578753228888,0.23489813916691243,0.29337430864098096,0.36963218396387004,0.3830135786710727,0.4592714539939616,0.5177476234680292,0.5940054987909171,0.883333555713781,0.9595914310366699,1.0180676005107387,1.0943254758336265,1.2182316948806946,1.294489570203582,1.3529657396776509,1.429223615000538,1.442605009707742,1.5188628850306305,1.5773390545047,1.6359793183487223,1.6535969298275859,1.7122371936716108,1.7707133631456788,1.8469712384685648,2.6955707493854004,2.7718286247082804,2.8303047941823483,2.906562669505234
0.6900000000000001,-2.908504704364418,-2.8409998966323915,-2.7851940243114153,-2.7176892165793847,-1.8372712186254336,-1.7697664108934075,-1.7139605385724352,-1.6478759169187194,-1.6464557308404093,-1.5803711091866932,-1.5245652368657219,-1.4570604291336893,-1.4281335951777228,-1.3606287874456973,-1.3048229151247226,-1.2373181073926978,-1.0945441657919817,-1.0270393580599524,-0.9712334857389807,-0.9037286780069536,-0.5766424311797408,-0.5091376234477121,-0.4533317511267391,-0.3858269433947117,-0.35690010943874334,-0.2893953017067153,-0.23358942938574237,-0.1675048077320273,-0.16608462165371485,-0.0999999999999997,-0.04419412767902714,-0.023310680053000746,0.023310680053000445,0.04419412767902681,0.10000000000000007,0.1660846216537147,0.16750480773202753,0.23358942938574218,0.28939530170671557,0.3569001094387426,0.38582694339471235,0.45333175112673924,0.5091376234477125,0.5766424311797396,0.9037286780069523,0.9712334857389802,1.0270393580599544,1.0945441657919823,1.2373181073926955,1.304822915124723,1.3606287874456973,1.428133595177723,1.4570604291336924,1.5245652368657205,1.5803711091866912,1.6464557308404066,1.6478759169187205,1.7139605385724368,1.7697664108934068,1.8372712186254323,2.717689216579388,2.785194024311417,2.8409998966323897,2.9085047043644154
