n,signal_example,mean,variance
929,0.2900015533267567,-0.017917886787706217,0.10889662552478868
930,0.3564570248163769,-0.008158298909290955,0.10358782595845518
931,0.3809349400554109,-0.0008512145492872626,0.09932591823218767
932,0.4381828640107234,0.0047682632400468826,0.0975677860497491
933,0.5070413767321891,0.01233545351574945,0.09972109475872461
934,0.44971368132568296,0.01831899701473226,0.1061779867797717
935,0.23883545979485712,0.021237548559230848,0.10904422983642643
936,-0.005746921010144103,0.025024162584456805,0.10819584145501442
937,-0.21164879988661356,0.02845217708435218,0.1079898447636185
938,-0.38464349183959123,0.02934275023592625,0.1064331978484988
939,-0.5443794439000804,0.026929900164333963,0.10250643998186351
940,-0.6676588103545772,0.018959593339854353,0.10356831972639313
941,-0.683715902604499,0.003963494209855607,0.10828157055148781
942,-0.48546866927367455,-0.011013241589964022,0.11016583069716324
943,-0.18262658457719935,-0.02062325164180444,0.11246916236699715
944,0.030212552788247412,-0.026499597755933628,0.11643660274916502
945,0.118535072668096,-0.028754593285147418,0.1192233136359002
946,0.11174562296239486,-0.02606660330639762,0.11591717760033492
947,0.06774441699965615,-0.019600647659117544,0.11023715475900075
948,0.08218283372034889,-0.011574490384121032,0.10784919415731997
949,0.21567199503297177,0.00014436994839806322,0.10692749508205508
950,0.3145632333039101,0.009650645626812083,0.10944224032359019
951,0.27851937281181505,0.013736986598237282,0.11396241934418443
952,0.21645133773844566,0.01669348295187201,0.11779105278933528
953,0.2039941249232147,0.020601623437821032,0.11812727695939491
954,0.21745200824968525,0.023768044304859876,0.11228509978524182
955,0.14585237979274157,0.022191363019524478,0.10545367875152836
956,-0.03498886362773875,0.016326158112880084,0.10276247317245238
957,-0.18833791493946728,0.004942120481640057,0.10445066239884236
958,-0.25210299933792446,-0.008918176731672637,0.10727736917791728
959,-0.26340089837630015,-0.020563285214941315,0.11387657476677403
960,-0.2791457310605809,-0.030073998514437972,0.11988582107159275
961,-0.26979762811068964,-0.03231199749807216,0.12151222658960796
962,-0.12600778070712942,-0.026607518746654023,0.1172784769324271
963,0.08808689070598641,-0.017866272068601096,0.10987545668331068
964,0.2518569780873386,-0.008208419735841865,0.10223742373739325
965,0.36727094977757624,0.0009724178096689245,0.09892286179747374
966,0.4498467981265438,0.007158640024892541,0.10179738035669476
967,0.5081108614750556,0.010297348174936397,0.10633167494764738
968,0.563513100061331,0.013186752733099686,0.11084957209150853
969,0.5430320603045073,0.01831068461219455,0.11456878819844726
970,0.35297047228375467,0.02364029319045589,0.11611304988560128
971,0.09096651579178518,0.02776537134090276,0.11318699370948948
972,-0.16339869460746378,0.027615675692313303,0.10760774693277077
973,-0.3817276730000511,0.02089269503074138,0.10501776176490746
974,-0.561645952187182,0.010953657032683382,0.10619165360430571
975,-0.702851759016871,-0.00018804458301300024,0.10922033168274918
976,-0.7679551629287286,-0.012258205033848281,0.11514545856785066
977,-0.6519675320341597,-0.023028160065491764,0.11974238574545193
978,-0.3396996484673834,-0.028906975459819607,0.12051968048870393
979,-0.08099442796082618,-0.027203516983437745,0.12079554712743448
980,0.031588406616957075,-0.022090531809167802,0.11808555189255569
981,0.034187696460489435,-0.01515487251241624,0.1146588855846128
982,-0.019005141615454746,-0.008386189418580743,0.11165495831220916
983,-0.04865034955930243,-0.0033488617502893934,0.10945756813311991
984,0.04706697404360486,6.482856967437126e-05,0.10982892632792163
985,0.21697016614565792,0.0021902444944587054,0.1060658411976055
986,0.2911181180540109,0.004178978212948138,0.10368137494140443
987,0.30638010123187615,0.006209726066436364,0.10740443291124063
988,0.34453420963103126,0.007978219630098744,0.11291873524110496
989,0.40771919337401613,0.008042883957622324,0.11501248271965242
990,0.43304418427921915,0.0076950123818751584,0.11166669736663354
991,0.31185951420588287,0.007898653078246312,0.10831635222127568
992,0.09960646137337097,0.009829154131075076,0.10631004057001048
993,-0.08613100918229664,0.010438969173256757,0.10443776887229152
994,-0.24101557624277595,0.005243966150666537,0.10528717457950743
995,-0.3904073337954782,-0.002497148705839759,0.1107531952198082
996,-0.5279867904362445,-0.008107658906312138,0.115670567699382
997,-0.6053311074735453,-0.008969626466540872,0.1179886434194358
998,-0.5180939007818983,-0.007256843274937697,0.11803959877811523
999,-0.2635746620488556,-0.006754082594869788,0.11332967486589578
1000,-0.007494171642228143,-0.005885577367190875,0.10788544624629896
1001,0.15523293374150354,-0.0036346615069856865,0.1030963713240346
1002,0.21369163025968926,-0.0020623573854509207,0.10450994382697643
1003,0.20109980857469073,-0.0036361723974337058,0.10893372499030475
1004,0.19183763171104967,-0.00637785288026208,0.11158374566027915
1005,0.27274449325064587,-0.005537395931901275,0.11492725136403967
1006,0.37652522733687643,-0.0010053076684860345,0.1182366377636602
1007,0.32232281522128003,0.005790736187055302,0.11368762685880114
1008,0.17365427219605767,0.012229641690489434,0.10774532527907266
1009,0.0466944043723146,0.013807615777561667,0.10605095596451583
1010,-0.028652864179221804,0.012240905001121237,0.10574235020520314
1011,-0.11702967298895474,0.008062393877984495,0.1071477720516823
1012,-0.2710177731188855,0.00201361719209289,0.10862112670966476
1013,-0.40344321487453205,-0.004201822906916481,0.11220181723875833
1014,-0.41200684340112137,-0.009794062829221104,0.1159324063750354
1015,-0.27655800875488046,-0.013473928380028288,0.11311985733990498
1016,-0.08456534372918684,-0.013941081604253707,0.1088614801425563
1017,0.10372938674457502,-0.012526240921440715,0.10678461413695522
1018,0.26450338465729495,-0.011530217116995223,0.10537113967690953
1019,0.3467163629933067,-0.008276671051154144,0.1063964903968294
1020,0.3766026815636761,-0.005720154253927336,0.1070769941617031
1021,0.42863829020279876,-0.004139113414647329,0.10517441219684194
1022,0.5035865068795002,0.003011505476293935,0.10653890787506246
1023,0.48023049609484847,0.012827714790815918,0.11036984779329892
1024,0.29278770999405695,0.018767569390208152,0.11407404130779376
1025,0.0463548088189261,0.01950597399587009,0.11122169407238815
1026,-0.16953434335104048,0.018056939902007244,0.10460287301963328
1027,-0.35001387558765856,0.017403370302829325,0.10235183180816732
1028,-0.5153408431860688,0.016714304723450594,0.10217965679284072
1029,-0.650820383562573,0.009390406428212511,0.10313047961928523
1030,-0.6994422326349645,-0.005506274059620382,0.10728636575402094
1031,-0.5502135839386422,-0.018572761094183,0.11051670101693514
1032,-0.24804253980225258,-0.022235144443881923,0.11235502481243201
1033,-0.007810542720956087,-0.019001708767720272,0.11460153399366226
1034,0.10543394383630536,-0.014542315477291422,0.11600126747055603
1035,0.11409415395891134,-0.010301751133510029,0.11599938222100528
1036,0.07065474979974695,-0.006451865363324807,0.11200518739533566
1037,0.06242966446798736,-0.0007831830444614839,0.1050647117010953
1038,0.17500784927998525,0.008418376219115795,0.10258024052862832
1039,0.30248304825513034,0.01374050753854738,0.10556651437546635
1040,0.29296224739911275,0.013542896220507895,0.10932664567861668
1041,0.23137814703796464,0.010720353291953729,0.1138452406651627
1042,0.2107046286353563,0.007314629326286835,0.11612743032345191
1043,0.22933886611213494,0.008221264477644206,0.11340099839512867
1044,0.18928254678592552,0.01205202622210348,0.11089389469985854
1045,0.02235730455853634,0.012016363736841314,0.11216556460111127
1046,-0.14923591361985739,0.0059423110912672095,0.11338716010818299
1047,-0.23752547097457355,-0.004210915987375118,0.11128794414072932
1048,-0.2627407367193024,-0.014024549638250386,0.10820128149045624
1049,-0.28573698081846516,-0.021069704824308894,0.10916418023202148
1050,-0.3014044654619552,-0.02492818006905718,0.11056331380822622
1051,-0.2014356967505551,-0.027118190315961157,0.1105029346066022
1052,0.014411506190860913,-0.0272776828474291,0.10846484263173048
1053,0.20006149094018025,-0.022570645064477594,0.1052587018498548
1054,0.3303248790791195,-0.012332040700127188,0.10186849593227572
1055,0.42166150332941876,0.0007957697504062061,0.10153558077138529
1056,0.481956396727159,0.01160395805830368,0.10410892577622141
1057,0.5357703966844445,0.018596381110225435,0.1070757509259509
1058,0.5643552059189197,0.026336836709143826,0.10871424239893977
1059,0.4312338230553965,0.03443645400134481,0.10887743434824362
1060,0.1832041187120213,0.038202648948282236,0.10712440616611256
1061,-0.07785700147218784,0.03546702704428262,0.10270187670487634
1062,-0.3080209652642439,0.027504474867038765,0.09997706666578647
1063,-0.49845195893709504,0.01613703776160574,0.10428979278050393
1064,-0.6541243028896973,0.003083903595249512,0.10943445560880206
1065,-0.7538192671320361,-0.010377600396604587,0.11533880324094509
1066,-0.7164123468896011,-0.023327381045647452,0.12009843352927808
1067,-0.45173140293610076,-0.03172003592383555,0.12006401279595261
1068,-0.15135935029718509,-0.030639629790395726,0.11761363218280387
1069,0.0111408274473918,-0.02377234200794468,0.11778679619961169
1070,0.04795558441137676,-0.01754198906155933,0.11815343121687395
1071,0.008388414989783658,-0.012777078061581357,0.1163786298051579
1072,-0.04053501953209581,-0.007878134074210895,0.11244398848363027
1073,0.004382844139302465,-0.0032562151406018668,0.10808615082487558
1074,0.16953384458092566,0.003142091008567523,0.10300470227005079
1075,0.28055666677880226,0.008580434593341922,0.1045634046438107
1076,0.299303746690326,0.009217439088937603,0.1107117118273279
1077,0.32014228249592375,0.007877308155738963,0.11482202306499756
1078,0.3760595515054537,0.008708324758437781,0.11659896389179229
1079,0.4233373856739454,0.013046673991399069,0.11627548142169142
1080,0.35714720984733667,0.013275514463928169,0.11248617107700555
1081,0.15749401458158976,0.008592214978961158,0.10319915076790602
1082,-0.03879371690038475,0.0023523069832501312,0.09599216039549902
1083,-0.19448866538506218,-0.0069998736085526226,0.09834254595126488
1084,-0.33766526837775235,-0.015812270311928257,0.10562931513614514
1085,-0.4771933090250698,-0.02323974975394085,0.11212771927422807
1086,-0.579352662551979,-0.027793353728917166,0.11627483718227496
1087,-0.5503338324687803,-0.026462835773217352,0.11294349430799691
1088,-0.33095431077145854,-0.013638789823653137,0.1019396137679811
1089,-0.06361221871571485,0.0034131776169156,0.0962638093174077
1090,0.12906344525933108,0.014054147398980404,0.09551253997158281
1091,0.21898202430932687,0.018865694057418378,0.1019764909168912
1092,0.2255447943847627,0.020660902020055084,0.11111394454429227
1093,0.20843993954393442,0.023712220152896132,0.11572153743732161
1094,0.2608736411946074,0.028738877310858005,0.1152677056595632
1095,0.37448848497615556,0.032233765864790674,0.10836599667297822
1096,0.35836794352898454,0.02954624321957093,0.0992053946243571
1097,0.20980833873983812,0.021026440020391068,0.09408184710241585
1098,0.05723878153740091,0.009096930202326997,0.10087513427375296
1099,-0.04352939087005804,-0.004531155557317316,0.11443986846322338
1100,-0.1298322078095227,-0.016966743750930616,0.127516918249652
1101,-0.2717150997091288,-0.026228918781823235,0.13191109576054627
1102,-0.4159950740018707,-0.02732144850290881,0.12632217145415625
1103,-0.45453170154164574,-0.019718174746472986,0.11705810839543246
1104,-0.33251548704741524,-0.009192487209700586,0.1077730587710117
1105,-0.12351634811549196,-0.004207884530945423,0.1070504533617766
1106,0.08194676348430183,-0.00856918832155882,0.11292168065177491
1107,0.2486083652049835,-0.015066288774466625,0.11653396119402915
1108,0.33290267203148516,-0.016080803381590833,0.11627743361718537
1109,0.35328373527486157,-0.009631881414179687,0.11172443910304955
1110,0.38938029452469824,0.0005897911228969599,0.10771813253352042
1111,0.4708803422945527,0.008381967912117557,0.10753877978903423
1112,0.47634487493489835,0.011248629904967286,0.10790809422256102
1113,0.30812019729961015,0.010754509190004391,0.10938744208929836
1114,0.0683972239410047,0.010799448766917937,0.11415797543939839
1115,-0.14211547889002887,0.012126081008705174,0.11588206910456718
1116,-0.3117181498710716,0.01160185947523862,0.11366338731167067
1117,-0.4704135084503016,0.007359679657345421,0.10801891638693772
1118,-0.6114361503722783,0.0017322270909897167,0.10198875254579304
1119,-0.6749612371914944,-0.004400687028986378,0.10163048395947953
1120,-0.5511232332683508,-0.010840645017456806,0.10447624897023162
1121,-0.26070907120904346,-0.018799010226900153,0.10972013438551796
1122,-0.010126338832632201,-0.025454524994496613,0.11420947075241199
1123,0.12310636963106336,-0.024707815101734126,0.11465660546233693
1124,0.14892561270326832,-0.013158400555220004,0.11344866158785312
1125,0.11320471962214988,0.0016678277288235974,0.11166009824632596
1126,0.09987396362505654,0.011399073867631549,0.10869726869996729
1127,0.19907470169029481,0.01690965464810242,0.10641156264802558
1128,0.3217261815991263,0.018522016193307168,0.10399439112582583
1129,0.29914956839893686,0.01869360670588656,0.10197543860887466
1130,0.20733871666493225,0.019503353677139294,0.10566261431176904
1131,0.1515729070760024,0.015396422858703893,0.1125663634234582
1132,0.1444780659527244,0.006718007497078502,0.11546312090955275
1133,0.09511359178089619,-0.0009606574603753125,0.1119605005242263
1134,-0.06543617491591443,-0.005810151390642512,0.10911966224317073
1135,-0.22451277102594483,-0.006780294296856941,0.10951532319743384
1136,-0.2852091130117138,-0.0075647485299886385,0.112473752050685
1137,-0.25533919230741964,-0.013631315959622574,0.11455182985648166
1138,-0.20562568232002648,-0.021747213997019937,0.11227031453212653
1139,-0.14917422017149784,-0.022467676032632892,0.10912508465532884
1140,-0.003685563131141351,-0.015125915733711947,0.10794660667610591
1141,0.18369762329554806,-0.007762222425703771,0.10482377329358288
1142,0.31480204595230643,-0.0017004678393579987,0.10437793452202421
1143,0.4099180293663539,0.0024060047049750868,0.10804959963289146
1144,0.49051060562765186,0.006012604456433587,0.1102981183632131
1145,0.5545510256167132,0.012577709317446594,0.10829462583757456
1146,0.5798148966244664,0.020171255673056145,0.1066354739509151
1147,0.46201874420127687,0.023545768311895934,0.10975561064452993
1148,0.21878769113629337,0.02397250982393799,0.11103314432230055
1149,-0.04267375849792278,0.021008094547803394,0.10967068670425244
1150,-0.2809260903850434,0.012542538071709918,0.1099167392543845
1151,-0.48348084853486456,0.0027786997363077074,0.1066479252500915
1152,-0.6468511208543515,-0.004015340621026669,0.10564761589306639
1153,-0.7561417254607811,-0.010797829651909967,0.10973219301255466
1154,-0.7425352429988693,-0.019801434229561897,0.11275625475492014
1155,-0.5028856303707927,-0.026035598893099726,0.11385387953995264
1156,-0.18984534801544675,-0.025641135755632486,0.1160262991646377
1157,-0.008536342911336188,-0.019509310212187905,0.11723455292913991
1158,0.03874266757136749,-0.008592727719152583,0.11628586827195746
1159,0.0030680706911210766,0.0019065666589873757,0.11243686195914498
1160,-0.05131568403668416,0.007643587322024685,0.10898059671744446
1161,-0.024833477770110465,0.011250207437872375,0.10633281652053568
1162,0.13349755999865973,0.013333587920589666,0.1039811745459984
1163,0.26584749225120763,0.012695013870744067,0.10391265822670663
1164,0.30030282101456346,0.00917198305920035,0.1086678270080371
1165,0.3266731331706585,0.0036854795241006728,0.11238799136093908
1166,0.3855779012559717,-0.0013048057036317846,0.1108786385578245
1167,0.4425854282149475,-0.0030292391381888505,0.10730175728822999
1168,0.4053486748443212,-0.001080452227245667,0.10604583264327606
1169,0.21755176625735967,0.0004887810519697168,0.10842852577208766
1170,0.01003695076391623,-0.0012438494670337058,0.1117930648344489
1171,-0.16159797616264684,-0.0028108458105452505,0.11377960323077842
1172,-0.3183704828052884,-0.0037548810837711743,0.11630575068203983
1173,-0.46955136714742585,-0.0020956008114826692,0.11593381787115639
1174,-0.5901883798510367,0.0034061772650410566,0.1119067184149711
1175,-0.604486975990805,0.004764933037205835,0.10939132751886377
1176,-0.42350445525697683,0.0006014579481409787,0.10587866388217536
1177,-0.14591920753639143,-0.0034051387197778626,0.10156390553946223
1178,0.07343723237643802,-0.005145659675913167,0.10319528293727527
1179,0.1835463198876383,-0.0072318515692959,0.10855627241869747
1180,0.1988913392421232,-0.007846348160659296,0.11246936854795835
1181,0.17268554558697774,-0.0065968208061679325,0.11725171109808492
1182,0.19688190822779364,-0.0039679464784401555,0.11745372591795195
1183,0.31495312523967983,0.0036653993159927434,0.1127573592290261
1184,0.36562006822347914,0.013198004814269304,0.10787324483744026
1185,0.26055365968912747,0.017481324734052336,0.10695507610127479
1186,0.12362783285002547,0.014276776965684395,0.1076534959694216
1187,0.034886827106105966,0.0066840364881598,0.10562603474329953
1188,-0.022640243808730254,-0.0015750572512874378,0.10428102150694132
1189,-0.1381526243668604,-0.00634135586703235,0.10831809718216881
1190,-0.3014617298387269,-0.008508207255902872,0.11349066265349819
1191,-0.3962604560519922,-0.011291709213652261,0.11411472763888261
1192,-0.35060886289798476,-0.013355077212881117,0.11404063711939814
1193,-0.20024292163041316,-0.012089997316521203,0.11287231970710432
1194,-0.02872755309310857,-0.005403164684537755,0.11044685589068054
1195,0.14668662042032943,0.0016317460944174577,0.10957881645696721
1196,0.293092993276335,0.004057343987190196,0.10992983093128526
1197,0.3627869634423158,0.0026065881919650237,0.11203183047858019
1198,0.40489807053497523,0.002458320690489776,0.11222941053673961
1199,0.47416066116743766,0.0054976568872498735,0.10939369834946562
1200,0.5286111687354916,0.0070248455655507825,0.10747275775518089
1201,0.4578111838118715,0.007033855825611599,0.10737384961585791
1202,0.24104203151534973,0.005074655133926106,0.10891693844615274
1203,-0.006605846360176444,0.0018562243932318475,0.10973255772439844
1204,-0.22068998058078215,-0.0009439170556223213,0.10983603452300768
1205,-0.406655538173813,-0.0036350136727411235,0.11270378969642987
1206,-0.5712855024637051,-0.0056022749087105035,0.11528110436085987
1207,-0.6921098546136839,-0.006066069656209735,0.11093009352924349
1208,-0.7045647615862227,-0.005668896228314695,0.10681693595456673
1209,-0.501599210672296,-0.007040182902137524,0.10333725068775239
1210,-0.19408134852025574,-0.007670767441225498,0.10020879571050274
1211,0.01609008034864801,-0.00735594950550843,0.10150068782004337
1212,0.09564188572708478,-0.008416052392814996,0.10487300022288013
1213,0.08150692223590841,-0.006153059891525234,0.10920925942410879
1214,0.03366106847895637,0.0016698693924301325,0.11659176800109546
1215,0.047467396434096226,0.009781379682867661,0.11622456448700534
1216,0.18531870996996166,0.01581443591106021,0.10866321135379226
1217,0.29804489019409086,0.0223535782975165,0.1002801154736489
1218,0.28478614269352215,0.027187968295799326,0.0999622831711609
1219,0.2491494245910272,0.02688562158878655,0.1049595389787628
1220,0.2602496062112217,0.018417973103191647,0.1103617177628165
1221,0.29147930682596007,0.005539346970457066,0.11784220913932432
1222,0.23451432072263287,-0.004222309215744884,0.12148938553463821
1223,0.05123501934319285,-0.008550358262408526,0.11485446676690746
1224,-0.12067839237876339,-0.008121826487406227,0.11001157552599229
1225,-0.2199468654666063,-0.009792960869536568,0.11314538498642887
1226,-0.28231787935706076,-0.016376377050223163,0.11756332401208319
1227,-0.35225469584159685,-0.022160460491879922,0.11654738230229027
1228,-0.4001467567800477,-0.023855447165262448,0.11437974757816015
1229,-0.30961192505104873,-0.021877771427613317,0.11453234810202703
1230,-0.08014840715006609,-0.015084294684286834,0.1119618193857987
1231,0.13078872369719385,-0.007903280140612048,0.10718492699983077
1232,0.2786899281508668,-0.00517584003470768,0.10426062074658668
1233,0.3688582084216237,-0.002893163012496379,0.10437254971553671
1234,0.40990263902428253,0.0042834357236317296,0.10854621181626392
1235,0.44618776508597136,0.012967069392916036,0.11274000244872699
1236,0.5140850060756798,0.016200870183269142,0.11446989640097435
1237,0.4697397516137961,0.015370469796784548,0.11068454054008756
1238,0.26482941909039714,0.014566089116638863,0.10379243378764011
1239,0.014400732454007562,0.013642002279915393,0.09867705827648363
1240,-0.2103776086087074,0.01194614249741989,0.09683120003766542
1241,-0.3934757380261725,0.004209675646970284,0.10325986909924204
1242,-0.5523773224597195,-0.008392450442335816,0.11212862381047367
1243,-0.6787393000428342,-0.01882965055590416,0.11335278301503343
1244,-0.7069056198178076,-0.02154940963183416,0.10682554853013584
1245,-0.5264955779250483,-0.015511134056467939,0.10076698975031931
1246,-0.21745119926542797,-0.0050770594799407565,0.10191870807065637
1247,0.0023607228024370187,0.002838514106352086,0.10953581158555162
1248,0.09383034288995001,0.00345160057326478,0.11404117633271156
1249,0.08875150298694184,0.004114534171612415,0.11286095963433786
1250,0.042304788004206464,0.011328499148393723,0.11244240863317484
1251,0.04609494556554205,0.021515498064569653,0.10868152204401495
1252,0.17488973757888787,0.027068622656227365,0.10284429735623217
1253,0.29719767567334193,0.021583853293599905,0.10001298079688649
1254,0.2912226274575339,0.009872088591865164,0.10091647113649811
1255,0.250398018963647,0.0012336101452692795,0.10540278197521401
1256,0.25273734187156954,-0.002905336910593908,0.11197390122736703
1257,0.28214653407754503,-0.006171075361099672,0.1201085327203833
1258,0.23517630018265945,-0.008851869320299037,0.12535994888431673
1259,0.05764528765381305,-0.009579433917402548,0.12253523351030264
1260,-0.1190957452067669,-0.005336848646933721,0.11433569735829614
1261,-0.22254323059393238,0.0011909414624551385,0.10957647813831672
1262,-0.28110145386805213,0.0027544976647810894,0.10958272430425017
1263,-0.34353627384324126,-0.0018525738091233876,0.11172316160320081
1264,-0.3897756000713863,-0.010379056630685836,0.11278040017873861
1265,-0.30686576386801795,-0.01759171814299014,0.11228568397800609
1266,-0.08092016693129744,-0.0180164439265013,0.10940968896341921
1267,0.13008273279127286,-0.012555677100697377,0.10549493152021171
1268,0.27792353585261526,-0.00622984425879396,0.10687572461812062
1269,0.3702067857437757,-0.002538025601305911,0.11132342937812162
1270,0.41537329713054405,0.0011204127971227013,0.11384337013533093
1271,0.4530902400421214,0.007031926171122922,0.11512202709505209
1272,0.519405083324696,0.01472304515077743,0.11471573166195467
1273,0.47427984918477784,0.02152113836393287,0.11224380104166155
1274,0.26896437595144884,0.02490911575187638,0.11002854639500574
1275,0.01744180364704491,0.02212260403377486,0.1101826827430113
1276,-0.20997335804664347,0.012038973166449293,0.1085826743732215
1277,-0.3962485413292157,-0.000943169481391569,0.10387397215386814
1278,-0.5566536013464022,-0.011787672122180681,0.1045744973382636
1279,-0.6834835770321559,-0.01898953312555975,0.11163027291105627
1280,-0.712983562463183,-0.0255256352536012,0.11645314051187029
1281,-0.5345889468303877,-0.029413457790659497,0.11728405908295363
1282,-0.22420617021060646,-0.02670984269147926,0.11850305388596219
1283,-0.0031622240719845164,-0.018684991746892088,0.11828684606178295
1284,0.08792218847576437,-0.005253421150663984,0.1106082362952203
1285,0.08205113587352801,0.00804235034175442,0.10402437086862686
1286,0.03459972713180264,0.012867165064307377,0.10610853404505635
1287,0.03664869566414587,0.011745320529398503,0.10780512364830948
1288,0.16493179220751145,0.01079267366112964,0.10534287705244988
1289,0.2918687564306822,0.009005531623262807,0.10639955932374093
1290,0.29262848328672897,0.006848098150129391,0.1098782621531213
1291,0.2579164107422366,0.0058402993326164354,0.10980123668679917
1292,0.26521938322471217,0.002558382942737301,0.10696843913641342
1293,0.2989561085513537,-0.004479558632883508,0.10271293708798131
1294,0.2577526568128357,-0.007948955880330472,0.10111320149877992
1295,0.08156317738713126,-0.006356872182154484,0.10589998356097911
1296,-0.10001617850833903,-0.005424497388713102,0.11269289778843022
1297,-0.21240760127931696,-0.007461741552431005,0.11696898181789757
1298,-0.2826447174332744,-0.00901585337424642,0.11524592170836753
1299,-0.35680689330488224,-0.004523094153751022,0.10765361430728385
1300,-0.41588866145213776,0.003668020556056824,0.09990726068579636
1301,-0.35025714491844734,0.00905619192213354,0.0969123179404806
1302,-0.1270927640367848,0.007878108356747474,0.09907185119222196
1303,0.09520729350748479,0.0018162544657153146,0.10432213810881379
1304,0.2528723335237413,-0.0015581722115824209,0.10766566555839586
1305,0.34880096228352264,0.0022901622683212143,0.10881852080940334
1306,0.39096645024681986,0.009403276985112227,0.11020031139048832
1307,0.42002673213858827,0.014467457214390113,0.11178503349928157
1308,0.4905165518190388,0.015802602930227522,0.111268769435576
1309,0.4839630238530058,0.014328813017724708,0.10945020041718204
1310,0.30486084384291817,0.013868584895739656,0.10780850743646632
1311,0.060340897781704955,0.012610629568341566,0.10980287815259135
1312,-0.16568368027111652,0.005160492220062641,0.11100491593042407
1313,-0.3495124266688005,-0.007053145332278722,0.10530111469206282
1314,-0.5089259612294993,-0.015545906414352042,0.10010740216602955
1315,-0.6450470843153712,-0.016450068995330643,0.10587951006896469
1316,-0.6998153853798674,-0.014026492044959109,0.11619876898627624
1317,-0.5644452915983864,-0.013424660832052236,0.12408555643914405
1318,-0.2637216724348272,-0.014751594094820564,0.12489422767222443
1319,-0.019371179160543334,-0.010408773647898623,0.11839462544046059
1320,0.09867059021577006,0.0037340753527971733,0.10807753983855348
1321,0.11245827735723914,0.019324570959702757,0.10043262437653436
1322,0.07106813908225186,0.022388829904114414,0.10219619991114003
1323,0.05886032405904374,0.01274323584907012,0.1080641874800843
1324,0.16546758002817208,0.002892928300654797,0.11171799799498083
1325,0.29857438795487623,0.00016267524354285522,0.11587640941453492
1326,0.29863578464875074,0.001614678568419071,0.11924209529008005
1327,0.23966328505987974,0.0020813495756124363,0.11953499341402386
1328,0.2170665508038304,0.000385953926323088,0.1173094073628552
1329,0.23506925218901487,-0.004270685974546594,0.11278856456389122
1330,0.20093927575884896,-0.008045179119930919,0.10738599907267499
1331,0.03793918598468417,-0.009737166853799953,0.10550821475905266
1332,-0.1388466020554557,-0.013395478591487731,0.10904542191153827
1333,-0.23639660313271266,-0.019454439262050222,0.11273791062471719
1334,-0.26900124406457027,-0.02310074161194818,0.11046264907554493
1335,-0.29572800623251244,-0.018843094480893118,0.10838010137419266
1336,-0.3167399260996211,-0.009503471760642318,0.11110387605147512
1337,-0.2274192632945711,0.0005475312095329903,0.1124591595576488
1338,-0.011571806267208709,0.00875721598166259,0.11123654718573812
1339,0.18099625380194673,0.013100985955472369,0.10994093804873042
1340,0.31543372199962894,0.016323554874026005,0.10653416930901066
1341,0.4082139224255815,0.020140845492583753,0.1000923812608307
1342,0.4678549223325313,0.01981669550364491,0.09585959364436045
1343,0.5198251407463035,0.013403620688998717,0.09721891415103116
1344,0.5611020563752298,0.005180800393954504,0.10327314208635192
1345,0.45080693078994466,-0.00318364516448368,0.10969065978921243
1346,0.21195330032767143,-0.008492553594397425,0.11282448453877718
1347,-0.04834763157206887,-0.007950494677425566,0.11468622447921023
1348,-0.2803444295721101,-0.0037182714399396875,0.11394927942241334
1349,-0.4728162498555577,0.0025388526850319225,0.10900944814765713
1350,-0.6320622924839739,0.007231495412806908,0.10620212736109597
1351,-0.7408945624450043,0.007125520898891779,0.10735610935845415
1352,-0.7256626916349057,0.0030625008784035714,0.10996866885437935
1353,-0.48455292682417717,-0.00019336211004012915,0.11029221819523116
1354,-0.17566147548508293,-0.0014782401495346492,0.11111765157863608
1355,0.004670938845768107,-0.0019662351656952403,0.11267337324364707
1356,0.05536301048821199,-0.0013886806317992618,0.11135615153141375
1357,0.023143925387962797,0.0002416285763664397,0.1070785575121904
1358,-0.028185618716415173,0.0022891207687398153,0.10734401067239135
1359,0.0015139092366228321,0.0043991495291938534,0.11311529480273937
1360,0.15843742606860756,0.008000909150087838,0.1213746792398462
1361,0.27861837155154323,0.010315879730566462,0.1294031432824563
1362,0.2965542419276869,0.00816962671067484,0.1287188593190968
1363,0.3074670791078472,0.005947361385449332,0.12043361659708643
1364,0.35621066856330036,0.006030803695100026,0.11292616528439066
1365,0.4054825119590747,0.002422838058170378,0.10684615256496847
1366,0.3530494907635447,-0.010068878419714355,0.10278182262174522
1367,0.16048245766738337,-0.026359681622841625,0.10374199232614556
1368,-0.03564901489864688,-0.03928519591461959,0.1106685305454686
1369,-0.1863409200724443,-0.042735170161932574,0.11707285133289586
1370,-0.3202619259191369,-0.03529082456688438,0.11789995350056535
1371,-0.453697041813055,-0.021866025985822338,0.11771957001609071
1372,-0.5561094054397583,-0.0075683776450338825,0.11889524032639052
1373,-0.5340691925398285,0.008031943587657712,0.11293666500016739
1374,-0.3216004058660183,0.02358061896231151,0.10434085864859911
1375,-0.057645026675037986,0.029814309639011282,0.10051089464757626
1376,0.13688873171225732,0.0272293273581423,0.09756917451889223
1377,0.234166022595339,0.021072716556353458,0.09498340450974269
1378,0.24878327913680134,0.01017794399112825,0.0929912541672501
1379,0.23581903549639086,-0.0018502367699275775,0.092216660708066
1380,0.28692411638304344,-0.006881493350480728,0.09873229601428336
