J,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20,level_21,level_22,level_23,level_24,level_25,level_26,level_27,level_28,level_29,level_30,level_31,level_32,level_33,level_34,level_35,level_36,level_37,level_38,level_39,level_40,level_41,level_42,level_43,level_44,level_45,level_46,level_47,level_48,level_49,level_50,level_51,level_52,level_53,level_54,level_55,level_56,level_57,level_58,level_59,level_60,level_61,level_62,level_63
4.923882631706742,-0.5,-0.4964845413225709,-0.40484872702665214,-0.3993074460486847,-0.3502848372986975,-0.34468927029221696,-0.30710320028632976,-0.30133362158880145,-0.2703034934898343,-0.26497672257496524,-0.23884793861703302,-0.23381565708304483,-0.21121228560210997,-0.20514251491253868,-0.1848954376223208,-0.179131306767263,-0.16137967131412106,-0.15548183139958507,-0.13745903177915056,-0.13178083034150012,-0.11606014708817662,-0.11028925559607075,-0.09422381281318476,-0.08887656705874429,-0.0737747916216831,-0.06863036486884515,-0.05312943220979289,-0.04780745628889668,-0.03316840898338359,-0.027539626061802887,-0.013426772250980957,-0.00795745552103282,0.006249172586081975,0.011774353224230916,0.02661491526359496,0.032114108665249164,0.04610598566877096,0.051338737920869154,0.06690314036586449,0.0722775490725486,0.08739179557819612,0.09266671024969979,0.10796641664520436,0.11322716114658174,0.1283386650867343,0.13397125470672794,0.1506626594748785,0.1567295296946859,0.17581554423141213,0.18152549370635906,0.20267210250704182,0.2089807142052972,0.2319326415128785,0.23721091857591126,0.26230529151260434,0.26735485723132646,0.29962476864724635,0.3051110721956966,0.3431335374901557,0.3484514855889181,0.3968544727495809,0.40248331183283154,0.4966427550570639,0.5
5.878016072274915,-0.5,-0.49827631956717355,-0.4053123807033213,-0.4022372708368704,-0.34820141868304305,-0.34483662811780436,-0.30500695666433236,-0.3017389651247482,-0.2707402335662998,-0.26738077704453345,-0.23876813583708656,-0.23518483120086034,-0.2112023336354278,-0.2069474321343472,-0.1855838112010958,-0.18133138180299824,-0.1617814173627115,-0.15770932460672918,-0.1375483655051001,-0.13354937362601174,-0.11540277271349848,-0.11132934025416344,-0.09460250655318277,-0.09047370422745865,-0.07437280056578176,-0.0706175808141852,-0.05564629275609101,-0.051337768873795334,-0.035490154540367365,-0.031450654063476705,-0.01633219890413208,-0.012193815318830832,0.0037703589290952804,0.008144857558668088,0.021830540289612652,0.02599182279752921,0.04055255594812219,0.044590269033806446,0.06098908438531612,0.06502921421416334,0.08034705355268783,0.0847973678609293,0.1015837119811114,0.10557897845993237,0.12309793343939691,0.12749679226080765,0.14596237586209415,0.15004126729369133,0.1704539421894384,0.17400107467950263,0.19693012520896452,0.20107171576438898,0.22621593230441348,0.22944179933867215,0.2582108276567555,0.26156216631963336,0.2953451861932503,0.2985824916338754,0.34049738240864935,0.343771679304066,0.3964472130856576,0.3993232599725384,0.49836186715627656,0.5
7.01703828670383,-0.5,-0.4992483924467711,-0.3987168885330004,-0.39728510135439565,-0.3359532621180145,-0.3342402542988836,-0.29042360265605893,-0.28854833989799916,-0.25531299938022867,-0.25344248802944186,-0.22412753535900795,-0.2222968936739456,-0.195469163027485,-0.19300309084508135,-0.16928587517769003,-0.16653574521988296,-0.1441882012899173,-0.14127237372262375,-0.12009760216280067,-0.1175370638511988,-0.09782812592979923,-0.09528588525354369,-0.07721202305467086,-0.07469572433961588,-0.05759049457577396,-0.054657113092206944,-0.03727289286972477,-0.034419323241840084,-0.017703986154190186,-0.014846109266616597,0.0007987021290676522,0.003750360595287456,0.018495906660452,0.021563931214181098,0.0377740751404923,0.040768861734109534,0.056906340982609674,0.059625682092908965,0.07696920759295346,0.07966614083478323,0.09592037913644594,0.09879040859424666,0.11610959345504245,0.11845983921820787,0.13680446162311288,0.1395087832039147,0.15963187314773342,0.1622096294306065,0.18435949607541713,0.18692478471081472,0.21078731747301416,0.2132985524007049,0.2398701806945017,0.2422360845506834,0.27055709825750535,0.2728514475369897,0.307213670548646,0.3093303102167949,0.35007827656791135,0.3521960802798403,0.4099889947869116,0.4116531612688451,0.4990887406606992,0.5
8.37677640068292,-0.5,-0.49959361662272045,-0.40757128907046775,-0.40673687004609815,-0.3457232733614922,-0.34451098051749596,-0.3014916413896476,-0.30028115353111695,-0.2656123329101386,-0.26446405042126914,-0.23101629061081308,-0.22979212756628273,-0.20328143263286466,-0.20186525768332653,-0.17639267190424096,-0.17476340493475198,-0.1524485783263854,-0.15072535136462312,-0.1287937790841974,-0.12697586688847656,-0.10696455626964349,-0.10517257750882852,-0.0857688794846124,-0.0841331089905068,-0.06645213979874862,-0.06452728963881121,-0.04677925680574233,-0.045023015777970764,-0.027683481117111292,-0.025650754559960017,-0.008709281688885738,-0.006722813821102286,0.00958366716176838,0.011681797606805431,0.028555882006546768,0.03041341418281311,0.04780558161261302,0.04973139530158235,0.06786653301248328,0.06962360672171353,0.08809352333794042,0.08978915037155252,0.10969017606020165,0.11136213616774063,0.13123176004136686,0.13296414126198292,0.15540346042685374,0.15721826244154602,0.18027172465212574,0.18181313213466346,0.20730403125756014,0.20880305704158605,0.235289823548373,0.23674407481176987,0.267243890622704,0.2685935007438386,0.30403932548890916,0.3053441145094189,0.34640127084817907,0.347442190742327,0.4075204524904519,0.4084252626592248,0.4995553792676725,0.5
10.0,-0.5,-0.49980344978196295,-0.40560527843373384,-0.4051839068467956,-0.3472440827593256,-0.3467053402967025,-0.3008116622529837,-0.30018833147473034,-0.2645406139199422,-0.26380137504071877,-0.23226592322636352,-0.23149941143527553,-0.20416853943320792,-0.2033022480621312,-0.177299685086578,-0.1764093587052329,-0.15363515129287386,-0.15263960792989154,-0.13018550677230883,-0.12923657968303484,-0.1078351696924714,-0.10686980748099764,-0.08717921076224953,-0.08610236892788235,-0.06661634394167865,-0.06551354314013588,-0.04674674260498574,-0.04559036497893991,-0.02764562375684962,-0.026426941554988002,-0.00961968044619347,-0.008446004358267943,0.009612519687850443,0.010741511020082046,0.028727386177916175,0.0299340567335366,0.049537826094757154,0.05063003466626468,0.06947167956852479,0.07052887592163555,0.0886626117944939,0.08967453278096758,0.10922959100695163,0.11029120910522369,0.1306268327905097,0.13169890517556176,0.15249311834164606,0.15354199728544296,0.1760371807911995,0.1770270742713894,0.20218994268139315,0.2030649782999703,0.23029931289433478,0.2311278335525558,0.2625748032275753,0.26324413183664697,0.3018565745471248,0.302469386159056,0.3477616671012691,0.348307883581775,0.4057079678012853,0.4061019753861691,0.4998217166119639,0.5
11.93776641714437,-0.5,-0.49991846878303325,-0.4072886585600001,-0.4070757581717722,-0.3462808880851639,-0.3459499980927431,-0.2996150467133605,-0.29921159529229074,-0.26160600321658867,-0.2612083854328933,-0.22837428334363288,-0.22793980094354677,-0.20061118406268136,-0.20009449477076555,-0.17493589996353534,-0.17438696019331146,-0.15086406353733736,-0.15028825338729085,-0.128374194556909,-0.12775183721366984,-0.10656797916507804,-0.10594178699508172,-0.08512456733509238,-0.08456188787529212,-0.06450465045677463,-0.0639267392930209,-0.044933440492119454,-0.044291982814814244,-0.02520565829659977,-0.02457720454522873,-0.005394382997350892,-0.0046515246461569845,0.014942401281926691,0.01567464374469392,0.034962626126964984,0.03564454553186849,0.05484345987227091,0.055452421397595264,0.07569318966510506,0.07621886189530405,0.0950041470234546,0.09556762507369207,0.11605296404327553,0.11667377444325329,0.13799168093799324,0.13857573059198683,0.1596350883962826,0.16029601520042053,0.18431712924469612,0.18494911466294922,0.20962789145282154,0.2101995157501349,0.23574472094637147,0.23620193823924887,0.26654213920266207,0.26693983209447614,0.3019030507919484,0.3022548920044673,0.3489685293587521,0.3493071962196149,0.4087781366072321,0.4090348177828291,0.49988581807658006,0.5
14.251026703029993,-0.5,-0.49994757991211247,-0.410453591137976,-0.4103252332428845,-0.35276703826049505,-0.35258954287668415,-0.30599797358357683,-0.30576831507709623,-0.2691846169187575,-0.2689358772415113,-0.23908734078274613,-0.2387655955543576,-0.21136236807267714,-0.21103995876000095,-0.18403202537867422,-0.18369224327531708,-0.15810694281844553,-0.1577653197096228,-0.135647679801068,-0.13527650180215298,-0.11255109651490283,-0.1121404507913009,-0.09260091717333051,-0.09220332276013138,-0.07206797836314571,-0.0716295784103945,-0.05180347357283099,-0.05142184870071749,-0.031231115631223032,-0.03088125880927585,-0.011843947755103225,-0.011468489770440434,0.007920716746325475,0.008323956018910875,0.02879770303144056,0.029190367636116855,0.05026795760906966,0.050663364280619835,0.06991143556458784,0.07030195708078339,0.08971597707136013,0.09009976285432529,0.11077031375674866,0.11111310278745763,0.13137093591225799,0.13173573589763468,0.15405719781253166,0.15438286363328063,0.17807799481161798,0.17841912762682013,0.20507170363340332,0.2053989738025606,0.23309852519745214,0.2333759416795419,0.26527314585933254,0.26553027293016007,0.3030627571655929,0.3033081659108613,0.3438654060219213,0.34405771479997094,0.4054014772540726,0.4055359144145881,0.49993618165093473,0.5
17.012542798525892,-0.5,-0.49997369606525327,-0.4090785499553109,-0.40901750350236754,-0.35093167541471126,-0.3508539081066383,-0.3047734979592993,-0.3046812599222075,-0.265826372458555,-0.2657132154878718,-0.23565151777971635,-0.2355178340631113,-0.2076865722060737,-0.20751309674185667,-0.17914416767920524,-0.17894418901641448,-0.1544405019455796,-0.1542467249759366,-0.13179265962359837,-0.1315939255692727,-0.10894647238352477,-0.10876091147181452,-0.08858659593356685,-0.08838720705109573,-0.06773338090183889,-0.06751493590285629,-0.0489173301336515,-0.04868944549474983,-0.030551938856705284,-0.03032684642716408,-0.010270578335986026,-0.010066589397766588,0.008347801632196214,0.008568820728009553,0.027710799462325686,0.027934345155110635,0.04767395225381113,0.047843122165183535,0.06862498707282479,0.0687965436027814,0.08997367487071785,0.09017323117059649,0.11041356787244887,0.11060496556048575,0.1327732780541805,0.13293215083308954,0.15515197054685784,0.15531720282656777,0.1799649654059274,0.1801218969243142,0.20690056463454554,0.2070508122895845,0.23473483318634591,0.23487641677456556,0.2632012649327021,0.26333095882777435,0.3001330756086856,0.3002439089235137,0.34582888813444596,0.345925853608466,0.4097951684414051,0.4098676926717002,0.49996993106012527,0.5
20.30917620904737,-0.5,-0.49999401668652366,-0.4073406659729133,-0.4073127700881974,-0.34721328241934857,-0.3471563173641848,-0.3005928969558952,-0.3005341467379389,-0.2670001355879406,-0.2669291429464753,-0.23549637996227488,-0.2354148929477359,-0.2070505222578837,-0.20697015870684898,-0.18145902569606928,-0.1813713383576039,-0.15663575795998488,-0.15653686931466257,-0.1325772803187844,-0.13247142063015593,-0.1116968567501585,-0.11158649827286901,-0.09109033141480666,-0.09098021952337097,-0.06905057310121027,-0.0689307348537835,-0.05017699433673023,-0.050030924890071764,-0.030734395100464988,-0.03059322821401792,-0.011004649381968785,-0.010855339807735658,0.009206519550968262,0.00934618078426189,0.027937722708308813,0.028055664618129396,0.048339719518195164,0.04844559849935978,0.0689996325685788,0.06910500350831474,0.08934415737811255,0.08945620011996015,0.11038746264109582,0.1104808340960866,0.1327547463860477,0.13285633561278612,0.1559825294540429,0.1560688552010976,0.17894658716165998,0.17902727069317667,0.20640850727371404,0.20647957270882178,0.23670979160142633,0.23677765232406098,0.26840080768244884,0.2684452176005023,0.3053378957306912,0.30537538684656285,0.3476933699414716,0.34772907623255345,0.4099489327317145,0.40997222330145183,0.49999350228315415,0.5
24.244620170823282,-0.5,-0.49999553306620476,-0.4130578863899343,-0.4130448476963005,-0.35228571539365233,-0.3522670683567096,-0.3058572799180141,-0.30583841992771477,-0.26993620687124187,-0.26991103449688714,-0.23775611604930938,-0.23772293895085872,-0.21186238928582618,-0.2118224656367887,-0.18538917762206455,-0.18534867114038583,-0.16062615242115005,-0.16058106505001957,-0.13794989568910127,-0.1379040860331427,-0.1148698573150787,-0.11482597191222929,-0.09323410205603701,-0.09318352575267771,-0.07216642616700483,-0.07210979736901513,-0.05246444808157842,-0.05240880661397803,-0.03290924756907219,-0.03285788023459369,-0.012177528488641834,-0.012125318798776662,0.008038991939443237,0.008092920774107637,0.027043934260051097,0.027099628453931844,0.04737433341690433,0.047431761668754506,0.06773885385262872,0.06778806615197262,0.08831902659958031,0.08837139713452076,0.10822470291392422,0.10826912455179336,0.13078914180655066,0.13083392216856196,0.15424025191114854,0.15428221726351188,0.1771149174657683,0.17716362867533483,0.2041955213902282,0.20424138757718452,0.2332910225916641,0.23332535198055027,0.2634694276911976,0.26350846402363076,0.29767315158540203,0.29770178009101794,0.34545687361004207,0.345470016821085,0.40919531649728896,0.4092027678217756,0.4999966686692586,0.5
28.942661247167518,-0.5,-0.499998685196333,-0.4170286266616801,-0.4170235430592151,-0.3572100128953452,-0.3571966188010121,-0.31084200649802723,-0.31082676814020316,-0.2724138140522048,-0.27239259562860096,-0.24187844805782566,-0.24185957548312056,-0.21489495368797862,-0.21487697519348917,-0.1894162850844614,-0.1893937475498811,-0.16508930797334817,-0.16506595523754883,-0.1418426602372525,-0.14182287075307234,-0.11928643371908418,-0.11926697814158758,-0.09906087871662449,-0.09903408206879394,-0.0782411308063703,-0.0782146139441962,-0.05885722764021274,-0.05883151803688762,-0.03994984138101712,-0.039912797554138804,-0.02140881616409427,-0.021370056176694345,-0.0022074802021739438,-0.0021758143059305377,0.018138205569508636,0.018172485217759025,0.037635434342170385,0.03766583059176542,0.05712223524958599,0.057155787322223775,0.0788936957091228,0.07892183701009324,0.10031600254202139,0.10034290350171135,0.12374374320764912,0.12376616474457501,0.14614666568591786,0.1461681589620443,0.17295768372140263,0.1729808252195084,0.19719777155035664,0.19721236881251422,0.22683635991062992,0.22684689172960112,0.25688142709285755,0.2568922879080504,0.29798184226087854,0.29799488721043127,0.34915828744123695,0.3491682731684987,0.41007054190711145,0.4100740019108611,0.49999897684888966,0.5
34.551072945922215,-0.5,-0.4999994774954952,-0.40737430096255794,-0.4073719661751034,-0.34911786728347566,-0.3491147491217085,-0.3027930930854164,-0.3027903441294949,-0.2636802452080669,-0.2636764933762572,-0.23090412330797275,-0.23089939505838786,-0.2027744000952244,-0.20276879212457144,-0.17482777687145268,-0.1748201439315919,-0.15090555999922292,-0.15089762946530777,-0.12780060767387982,-0.12779043242173083,-0.10504968670237874,-0.10503973193373288,-0.08187563924611348,-0.08186695912417027,-0.061668016151587075,-0.061657408245062634,-0.04207274033062612,-0.04205970722192784,-0.02066987065898103,-0.0206558313271182,-0.00035936423525521606,-0.0003465086185478103,0.019403569509013993,0.01941581822932468,0.03973512611129613,0.03974863625990316,0.05969737088991592,0.0597100923391986,0.07849379350154835,0.07850682672570476,0.09961849275792999,0.09963112919847492,0.1209623140572747,0.12097396595654156,0.14176202639001823,0.14177276858400265,0.16612532539130817,0.16613283956733518,0.18983753013671023,0.18984612744270113,0.21479594467407717,0.21480450235624982,0.2435415079378721,0.24354809948875145,0.2743881049117327,0.2743932063289937,0.3099619660851104,0.30996713865144454,0.35355776892489127,0.3535637135733248,0.412096760954595,0.4121006199580301,0.49999939645741415,0.5
41.24626382901352,-0.5,-0.4999997364977063,-0.41536881173060003,-0.41536779005128865,-0.3517152070430187,-0.35171226780112697,-0.3032733514506437,-0.30327004755230463,-0.26594579546192126,-0.2659422349654633,-0.2347121258568054,-0.2347075682082037,-0.20767848583556536,-0.20767207021917572,-0.180862627045903,-0.18085260273785,-0.15409918172007112,-0.15409186477376047,-0.12742504877780397,-0.12741884246405713,-0.10671019750388182,-0.10670391104196368,-0.08593133082270804,-0.08592512517652723,-0.06515056950572448,-0.06514301845844195,-0.045660545786130886,-0.04565326556863125,-0.0259433552729802,-0.025936815147505347,-0.00469240085520587,-0.004685164728140037,0.01569402380948251,0.01570290076401916,0.036220412338050914,0.036227459740882845,0.05628018399355127,0.056286444992926635,0.0771061134677852,0.07711351344025007,0.09825502156656157,0.09826187485794295,0.11867368661330835,0.1186796059788991,0.13915814515387087,0.13916417498295072,0.1626612176864229,0.1626663101010541,0.187653949726085,0.18766052248487466,0.21211130859678143,0.21211700755826154,0.23968719252151016,0.23969158093118995,0.2706759363691413,0.2706790732177088,0.3091619112359731,0.309164727563794,0.35290683810082674,0.3529093417365237,0.4092852350812732,0.4092862654404186,0.49999965595008156,0.5
49.238826317067414,-0.5,-0.499999918823195,-0.409669302704588,-0.4096691411204081,-0.35005323660874915,-0.3500528976374704,-0.2988733492008219,-0.2988726504114128,-0.26280060336758365,-0.26279826546292895,-0.22956441361307728,-0.2295617948364373,-0.20048768894334817,-0.20048619738071782,-0.17400751143712231,-0.17400556008625037,-0.1508634670516598,-0.15086108769661638,-0.1286282594141663,-0.12862543762453152,-0.1071479551855985,-0.10714431839411168,-0.08656354868329426,-0.08655960040498294,-0.06766268068728691,-0.06765940218205321,-0.048798141478224644,-0.048795167756313304,-0.028068630170006006,-0.028065816815493853,-0.008040201092818326,-0.008036574523191575,0.011713351734621492,0.01171762609515104,0.028565941017111286,0.028569520579794738,0.04870907451138108,0.04871246949238816,0.06902367877401717,0.06902755308010011,0.0896605255718383,0.08966354505921123,0.10977592506131034,0.10977854752151238,0.1315242489057048,0.13152749303055108,0.1538736162539377,0.15387629391659466,0.18007236985401096,0.18007383175740604,0.20695130123863317,0.2069531386121367,0.23531379906055977,0.23531497230768816,0.2694915013616104,0.26949249583218315,0.3074983123999202,0.30749947998730986,0.35327018991079145,0.35327090122293037,0.4140551519172865,0.4140555030278146,0.4999998219043521,0.5
58.780160722749116,-0.5,-0.49999996738758445,-0.41082650736818205,-0.4108264125855436,-0.3529587648139454,-0.35295839408486707,-0.3092798920557987,-0.309279230946999,-0.2737069436240049,-0.2737063748451277,-0.23931936512349103,-0.2393187863318382,-0.21053631623199962,-0.21053571448452385,-0.18463172589125632,-0.1846312110296951,-0.16070440076994078,-0.16070352232595247,-0.13889810926133456,-0.13889696327738016,-0.11478607873726869,-0.11478515196268607,-0.09260873257251116,-0.09260797371335194,-0.0711139169046614,-0.0711125838916061,-0.05189950497835363,-0.051897858251387735,-0.03275659843140738,-0.03275534045680588,-0.013897412570022584,-0.013896355281128116,0.006336593828514719,0.006337690531448635,0.025247489196726966,0.025249841738658706,0.045390043510421973,0.04539358843264151,0.06452641246856537,0.06452946471903305,0.08489206097152957,0.08489410446542163,0.10652458382044439,0.1065267047478104,0.12744892857358903,0.12745077078309566,0.15201788460656102,0.15201913586588234,0.17763957641854305,0.17764035415149476,0.20378974203384603,0.20379017181613346,0.23363301402650394,0.23363372677426344,0.26363261138260563,0.2636333790930314,0.3017932074122877,0.301793716133729,0.34921592287928943,0.34921622086899395,0.40803184280921667,0.4080319799737272,0.49999994586485336,0.5
70.1703828670383,-0.5,-0.49999997748733527,-0.4108135705067932,-0.4108134452367128,-0.35415837970169234,-0.3541582116670057,-0.3064445744317494,-0.30644443923561876,-0.26953097495926887,-0.2695308293482782,-0.23661615738358555,-0.23661598294136582,-0.21064933868721597,-0.2106489897880001,-0.18563653884097314,-0.18563598301829512,-0.1616627626084965,-0.16166210578937742,-0.13815064047866776,-0.13814986449201824,-0.11722293824757597,-0.1172221781699879,-0.0958561945914011,-0.09585569732212361,-0.07611291233286224,-0.07611242733555297,-0.05444125585251472,-0.054440725538699074,-0.033236813914587084,-0.03323627216083546,-0.014672753014598356,-0.014672146451564727,0.005077981646574915,0.005078971457236581,0.025922525340228975,0.025923775901789452,0.047346451205797495,0.04734733797045339,0.06797043900664272,0.06797097757589096,0.086913970986626,0.08691431237850981,0.10808931058479578,0.10808973958099513,0.12771121930238694,0.12771157899504446,0.14987107142117898,0.14987163399564657,0.1751198599776704,0.1751206559038353,0.20018814500791296,0.20018865252144874,0.2291654388058023,0.2291656301742049,0.2616704462773519,0.2616705850682868,0.29969763645550873,0.2996977208888409,0.34882952023046904,0.3488296093109075,0.4069650747415748,0.4069651386195207,0.4999999873834588,0.5
83.76776400682924,-0.5,-0.49999994181420404,-0.408161772503415,-0.40816165878984323,-0.34328199992333075,-0.3432819020778835,-0.29826643599932773,-0.2982663381256055,-0.2580776016789932,-0.2580774860572879,-0.23278891102509786,-0.23278881707121024,-0.20586922867531685,-0.2058691090979374,-0.1806136345986307,-0.18061347038837236,-0.15473577473961767,-0.15473565228178798,-0.13113560432101992,-0.13113548238607933,-0.10863484984422427,-0.10863463262057467,-0.08748616943357584,-0.08748590745546418,-0.06765060631705273,-0.06765035478429328,-0.046717778020729614,-0.046717468763315215,-0.027693993272273603,-0.027693647010882533,-0.006896973811855219,-0.0068966750448743366,0.012082141523849697,0.012082353735955424,0.031049145216927997,0.03104935076618952,0.05051837932115695,0.050518603736673294,0.06945907748578989,0.06945927910163434,0.08863273991200499,0.08863293790737588,0.11081163148231146,0.11081182191505574,0.13402807384047283,0.13402826373282697,0.1571120657914082,0.1571122483811631,0.18266911940814606,0.182669248661602,0.20956690872638692,0.20956703720508135,0.23757962471924665,0.23757976615988702,0.26906348914076034,0.26906358607338776,0.3086209802524722,0.30862107459899996,0.3579829215010537,0.35798300067139216,0.4168239109088181,0.41682394936387285,0.4999999892743193,0.5
100.0,-0.5,-0.4999999992655439,-0.40848949582864413,-0.4084894890602297,-0.34682975093520474,-0.34682973425666946,-0.30183794782861273,-0.30183792862003556,-0.2658390069712074,-0.2658389889931604,-0.23354473346090088,-0.2335447141539029,-0.20643472927675371,-0.20643469408047696,-0.18085331448419698,-0.18085325911639902,-0.1570721672810077,-0.15707211679582947,-0.1343439043894288,-0.13434384610861586,-0.11222387419357266,-0.11222377004390087,-0.0903801882259617,-0.09038011102657462,-0.07015584634057853,-0.07015570021834344,-0.0504874122115647,-0.050487322520053536,-0.030534068950140388,-0.030534006233221275,-0.010616723361904844,-0.010616649791441895,0.008421792578577805,0.008421924921286515,0.02681615707074376,0.0268163201998897,0.04663237657432217,0.04663248120386565,0.06613132660384427,0.06613140501290282,0.08548932700867203,0.08548941715812543,0.10529422526990785,0.10529433909823441,0.12642640397993213,0.12642649464186284,0.14811779937872857,0.14811787165961596,0.17376801099336184,0.17376808172092764,0.1990258446750025,0.19902589396110504,0.22650443108526627,0.226504465786163,0.2613139853209903,0.2613141141485684,0.29808149767351816,0.29808178463684615,0.3447187460031958,0.3447189191712347,0.40739659845586174,0.4073966058408471,0.4999999982256863,0.5
