probe_wavelength_nm,wavelength_nm,eq_d1_counts_hz
1200,232.87046307884856,182.8364791916329
1200,232.87484355444306,183.20462063739308
1200,232.87922403003753,183.5637511362512
1200,232.88360450563204,183.91408924903303
1200,232.88798498122654,184.25585113583804
1200,232.89236545682104,184.5892662325085
1200,232.8967459324155,184.9145675156485
1200,232.90112640801001,185.23199229264756
1200,232.90550688360452,185.5417904986549
1200,232.909887359199,185.844208761849
1200,232.9142678347935,186.13950636007905
1200,232.918648310388,186.4279459470735
1200,232.92302878598247,186.70979289032655
1200,232.92740926157697,186.98532419387337
1200,232.93178973717147,187.2548135731346
1200,232.93617021276594,187.51854461220648
1200,232.94055068836045,187.77680518611052
1200,232.94493116395495,188.02988250265437
1200,232.94931163954945,188.2780741382446
1200,232.95369211514392,188.5216751372917
1200,232.95807259073842,188.76098519819465
1200,232.96245306633293,188.99631116419178
1200,232.9668335419274,189.22795339747742
1200,232.9712140175219,189.45622150904262
1200,232.9755944931164,189.68142405422614
1200,232.97997496871088,189.90386784565575
1200,232.98435544430538,190.12386655951133
1200,232.98873591989988,190.3417273693012
1200,232.99311639549435,190.55775963805317
1200,232.99749687108886,190.7722765446335
1200,233.00187734668336,190.98558055773495
1200,233.00625782227786,191.197980273219
1200,233.01063829787233,191.40978037719407
1200,233.01501877346684,191.6212786957891
1200,233.01939924906134,191.8327763970015
1200,233.0237797246558,192.04456629806566
1200,233.0281602002503,192.25693685458185
1200,233.0325406758448,192.47017713827705
1200,233.0369211514393,192.68456395470338
1200,233.0413016270338,192.9003718052463
1200,233.0456821026283,193.11787298156543
1200,233.05006257822276,193.3373241490236
1200,233.05444305381727,193.55898174827652
1200,233.05882352941177,193.78309524818783
1200,233.06320400500627,194.00989868495938
1200,233.06758448060074,194.23962531181755
1200,233.07196495619525,194.47249717076312
1200,233.07634543178975,194.70872234203864
1200,233.08072590738422,194.948505812704
1200,233.08510638297872,195.19203898619816
1200,233.08948685857322,195.4394996881706
1200,233.0938673341677,195.6910607235377
1200,233.0982478097622,195.94687945743968
1200,233.1026282853567,196.2070996607487
1200,233.1070087609512,196.47185845614092
1200,233.11138923654568,196.74127616191728
1200,233.11576971214018,197.01545910805302
1200,233.12015018773468,197.2945057309645
1200,233.12453066332915,197.57849675324476
1200,233.12891113892366,197.86749816870218
1200,233.13329161451816,198.16156729046642
1200,233.13767209011263,198.4607432160288
1200,233.14205256570713,198.7650492666077
1200,233.14643304130163,199.07449982183132
1200,233.1508135168961,199.3890908937551
1200,233.1551939924906,199.70880141063995
1200,233.1595744680851,200.03360168241048
1200,233.1639549436796,200.36344378235972
1200,233.1683354192741,200.69826137755317
1200,233.1727158948686,201.03797970569101
1200,233.1770963704631,201.3825072537515
1200,233.18147684605756,201.73173225006337
1200,233.18585732165207,202.08553466605517
1200,233.19023779724657,202.44377901237223
1200,233.19461827284104,202.80631014497024
1200,233.19899874843554,203.17296288094246
1200,233.20337922403004,203.54355870177235
1200,233.20775969962452,203.91790071295625
1200,233.21214017521902,204.29577972558707
1200,233.21652065081352,204.67697617830314
1200,233.22090112640802,205.06125333331948
1200,233.2252816020025,205.4483601226456
1200,233.229662077597,205.838038119491
1200,233.2340425531915,206.2300136051313
1200,233.23842302878597,206.62399720890284
1200,233.24280350438048,207.01969296419674
1200,233.24718397997498,207.41679298364622
1200,233.25156445556945,207.81497514020748
1200,233.25594493116395,208.21390823885915
1200,233.26032540675845,208.61325427128313
1200,233.26470588235293,209.01266199717665
1200,233.26908635794743,209.41176983886203
1200,233.27346683354193,209.81021207219982
1200,233.27784730913643,210.20761298883482
1200,233.2822277847309,210.6035869195681
1200,233.2866082603254,210.99774293141033
1200,233.2909887359199,211.3896860604173
1200,233.29536921151438,211.7790118225012
1200,233.29974968710889,212.16530961276226
1200,233.3041301627034,212.5481676432547
1200,233.30851063829786,212.9271683532017
1200,233.31289111389236,213.30188845392664
1200,233.31727158948686,213.6719021825017
1200,233.32165206508134,214.03678486299358
1200,233.32603254067584,214.39610552349026
1200,233.33041301627034,214.74943154454692
1200,233.33479349186484,215.09633149538746
1200,233.33917396745932,215.4363746000661
1200,233.34355444305382,215.7691272784547
1200,233.34793491864832,216.0941568749141
1200,233.3523153942428,216.41103456165337
1200,233.3566958698373,216.71933241597446
1200,233.3610763454318,217.01862310200954
1200,233.36545682102627,217.30848268913547
1200,233.36983729662077,217.58849306560919
1200,233.37421777221527,217.8582378522772
1200,233.37859824780975,218.11730425707273
1200,233.38297872340425,218.3652849038876
1200,233.38735919899875,218.60177997423028
1200,233.39173967459325,218.82639259516566
1200,233.39612015018773,219.03873188865327
1200,233.40050062578223,219.23841402978613
1200,233.40488110137673,219.42506414270628
1200,233.4092615769712,219.59831184409168
1200,233.4136420525657,219.7577944057336
1200,233.4180225281602,219.90315749811688
1200,233.42240300375468,220.0340567101003
1200,233.42678347934918,220.15015394075738
1200,233.43116395494368,220.2511195522521
1200,233.4355444305382,220.3366334215563
1200,233.43992490613266,220.40638583811852
1200,233.44430538172716,220.46007541676022
1200,233.44868585732166,220.4974091378113
1200,233.45306633291614,220.5181044210973
1200,233.45744680851064,220.52188908578367
1200,233.46182728410514,220.50850141055952
1200,233.4662077596996,220.47768701736118
1200,233.47058823529412,220.42920273159098
1200,233.47496871088862,220.36281550792918
1200,233.4793491864831,220.2783038447784
1200,233.4837296620776,220.1754532147368
1200,233.4881101376721,220.0540599500361
1200,233.4924906132666,219.91393041031176
1200,233.49687108886107,219.75488128414506
1200,233.50125156445557,219.57673851172407
1200,233.50563204005007,219.37933585822273
1200,233.51001251564455,219.16251724094028
1200,233.51439299123905,218.92613549329258
1200,233.51877346683355,218.67005327002684
1200,233.52315394242802,218.39413937271894
1200,233.52753441802253,218.09827105445692
1200,233.53191489361703,217.78233343963706
1200,233.5362953692115,217.44621874521462
1200,233.540675844806,217.08982692118525
1200,233.5450563204005,216.71306096268484
1200,233.549436795995,216.31583024127676
1200,233.55381727158948,215.8980478396265
1200,233.55819774718398,215.45962947945605
1200,233.56257822277848,215.00049481988708
1200,233.56695869837296,214.52056639027262
1200,233.57133917396746,214.01977376662873
1200,233.57571964956196,213.4980533018606
1200,233.58010012515643,212.95534901298774
1200,233.58448060075094,212.39161372880682
1200,233.58886107634544,211.80680710952868
1200,233.5932415519399,211.2008990617314
1200,233.5976220275344,210.57386916063982
1200,233.60200250312892,209.92570708128468
1200,233.60638297872342,209.25641395615025
1200,233.6107634543179,208.56599984742664
1200,233.6151439299124,207.85448684983203
1200,233.6195244055069,207.1219085157441
1200,233.62390488110137,206.36831012430665
1200,233.62828535669587,205.59374939274414
1200,233.63266583229037,204.7982955611686
1200,233.63704630788484,203.98202999230548
1200,233.64142678347935,203.14504674333392
1200,233.64580725907385,202.28745256044394
1200,233.65018773466832,201.4093669026282
1200,233.65456821026282,200.51092277487152
1200,233.65894868585733,199.5922645930874
1200,233.66332916145183,198.65355039828685
1200,233.6677096370463,197.69495092458126
1200,233.6720901126408,196.71664991851364
1200,233.6764705882353,195.71884403571147
1200,233.68085106382978,194.70174320453077
1200,233.68523153942428,193.66556896760233
1200,233.68961201501878,192.61055612133114
1200,233.69399249061325,191.53695163181538
1200,233.69837296620776,190.44501499136734
1200,233.70275344180226,189.33501786140465
1200,233.70713391739673,188.20724446676357
1200,233.71151439299123,187.06198971707786
1200,233.71589486858574,185.89956092223736
1200,233.72027534418024,184.72027601219352
1200,233.7246558197747,183.52446433576026
1200,233.7290362953692,182.31246601512
1200,233.73341677096371,181.08463192509907
1200,233.7377972465582,179.84132277647043
1200,233.7421777221527,178.58290934162682
1200,233.7465581977472,177.30977161610195
1200,233.75093867334166,176.02229863022757
1200,233.75531914893617,174.72088841449533
1200,233.75969962453067,173.4059473925443
1200,233.76408010012517,172.07789029313005
1200,233.76846057571964,170.7371389228402
1200,233.77284105131415,169.3841229309597
1200,233.77722152690865,168.01927799729688
1200,233.78160200250312,166.6430461716712
1200,233.78598247809762,165.25587561957977
1200,233.79036295369212,163.85821994480105
1200,233.7947434292866,162.45053790207982
1200,233.7991239048811,161.03329260911966
1200,233.8035043804756,159.6069513669001
1200,233.80788485607007,158.17198536916533
1200,233.81226533166458,156.72886790156542
1200,233.81664580725908,155.2780755648688
1200,233.82102628285358,153.82008716123767
1200,233.82540675844805,152.35538322886558
1200,233.82978723404256,150.88444576013106
1200,233.83416770963706,149.4077572549802
1200,233.83854818523153,147.92580095013875
1200,233.84292866082603,146.43906008599336
1200,233.84730913642053,144.9480162267271
1200,233.851689612015,143.45315064220117
1200,233.8560700876095,141.95494314898943
1200,233.860450563204,140.45387167825317
1200,233.86483103879848,138.95041189240453
1200,233.869211514393,137.44503679462866
1200,233.8735919899875,135.93821596553806
1200,233.877972465582,134.43041635063395
1200,233.88235294117646,132.92209997519342
1200,233.88673341677097,131.4137243577235
1200,233.89111389236547,129.90574279303382
1200,233.89549436795994,128.398603541842
1200,233.89987484355444,126.89274948763166
1200,233.90425531914894,125.38861780412188
1200,233.90863579474342,123.88663975849134
1200,233.91301627033792,122.38724005627937
1200,233.91739674593242,120.89083684896951
1200,233.9217772215269,119.39784251108578
1200,233.9261576971214,117.90866016379117
1200,233.9305381727159,116.42368635930475
1200,233.9349186483104,114.9433101028092
1200,233.93929912390487,113.46791251142676
1200,233.94367959949938,111.9978666063483
1200,233.94806007509388,110.53353711770588
1200,233.95244055068835,109.07528031912427
1200,233.95682102628285,107.62344390411155
1200,233.96120150187735,106.17836661144837
1200,233.96558197747183,104.7403783462963
1200,233.96996245306633,103.30980082238125
1200,233.97434292866083,101.88694516084989
1200,233.9787234042553,100.47211350981296
1200,233.9831038798498,99.06559896883607
1200,233.9874843554443,97.66768523096292
1200,233.9918648310388,96.27864652643711
1200,233.99624530663328,94.89874758068842
1200,234.0006257822278,93.52824358387484
1200,234.0050062578223,92.16738017298825
1200,234.00938673341676,90.81639345465558
1200,234.01376720901126,89.47550995835054
1200,234.01814768460576,88.14494663580795
1200,234.02252816020024,86.82491096798218
1200,234.02690863579474,85.51560117027418
1200,234.03128911138924,84.21720636958693
1200,234.03566958698372,82.92990503867232
1200,234.04005006257822,81.65386711324452
1200,234.04443053817272,80.3892533131437
1200,234.04881101376722,79.13621522850127
1200,234.0531914893617,77.89489541367219
1200,234.0575719649562,76.6654274893925
1200,234.0619524405507,75.44793625253182
1200,234.06633291614517,74.24253779245657
1200,234.07071339173967,73.04933961424905
1200,234.07509386733418,71.86844076812329
1200,234.07947434292865,70.69993198459552
1200,234.08385481852315,69.54389583918712
1200,234.08823529411765,68.40040683055736
1200,234.09261576971215,67.26953158656389
1200,234.09699624530663,66.1513290133078
1200,234.10137672090113,65.04585044653471
1200,234.10575719649563,63.95313981346672
1200,234.1101376720901,62.8732340560323
1200,234.1145181476846,61.80616282366228
1200,234.1188986232791,60.75194849485751
1200,234.12327909887358,59.710607038449446
1200,234.12765957446808,58.68214786406297
1200,234.13204005006259,57.66657399756272
1200,234.13642052565706,56.66388225770759
1200,234.14080100125156,55.67406343364246
1200,234.14518147684606,54.69710246296291
1200,234.14956195244056,53.73297861006589
1200,234.15394242803504,52.78166564447087
1200,234.15832290362954,51.84313201903868
1200,234.16270337922404,50.91734104767377
1200,234.16708385481851,50.00425108226397
1200,234.17146433041302,49.1038156887747
1200,234.17584480600752,48.21598382224442
1200,234.180225281602,47.34070000039734
1200,234.1846057571965,46.47790447579016
1200,234.188986232791,45.62753340632028
1200,234.19336670838547,44.78951902379381
1200,234.19774718397997,43.963789800609
1200,234.20212765957447,43.150270614225185
1200,234.20650813516897,42.34888290938865
1200,234.21088861076345,41.5595448580054
1200,234.21526908635795,40.78217151641835
1200,234.21964956195245,40.01667498013381
1200,234.22403003754692,39.26296453586534
1200,234.22841051314143,38.52094681069623
1200,234.23279098873593,37.790525918467786
1200,234.2371714643304,37.071603603160234
1200,234.2415519399249,36.36407937930559
1200,234.2459324155194,35.66785066934542
1200,234.25031289111388,34.98281293787073
1200,234.25469336670838,34.3088598227162
1200,234.25907384230288,33.645883262920776
1200,234.26345431789738,32.99377362348011
1200,234.26783479349186,32.352419816806126
1200,234.27221526908636,31.721709421076156
1200,234.27659574468086,31.101528795258194
1200,234.28097622027533,30.491763190906774
1200,234.28535669586984,29.892296860738366
1200,234.28973717146434,29.30301316393792
1200,234.2941176470588,28.723794668262713
1200,234.2984981226533,28.154523248888104
1200,234.30287859824782,27.595080184087408
1200,234.3072590738423,27.045346247613473
1200,234.3116395494368,26.505201797804872
1200,234.3160200250313,25.974526864048734
1200,234.3204005006258,25.45320123089523
1200,234.32478097622027,24.941104519146297
1200,234.32916145181477,24.438116263744096
1200,234.33354192740927,23.944115988769777
1200,234.33792240300374,23.45898327946114
1200,234.34230287859825,22.982597851331708
1200,234.34668335419275,22.514839616569105
1200,234.35106382978722,22.055588747595202
1200,234.35544430538172,21.6047257379464
1200,234.35982478097623,21.162131460543378
1200,234.3642052565707,20.7276872232903
1200,234.3685857321652,20.301274822206395
1200,234.3729662077597,19.8827765920422
1200,234.3773466833542,19.47207545447004
1200,234.38172715894868,19.06905496393048
1200,234.38610763454318,18.673599351112752
1200,234.39048811013768,18.285593564260434
1200,234.39486858573215,17.90492343640613
1200,234.39924906132666,17.531475478031805
1200,234.40362953692116,17.16513687451482
1200,234.40801001251563,16.805795813583615
1200,234.41239048811013,16.45334137502823
1200,234.41677096370464,16.10766355969065
1200,234.42115143929914,15.768653317254545
1200,234.4255319148936,15.43620257390538
1200,234.4299123904881,15.11020424444667
1200,234.43429286608261,14.79055226716885
1200,234.4386733416771,14.477141619480737
1200,234.4430538172716,14.16986833657539
1200,234.4474342928661,13.86862952858041
1200,234.45181476846057,13.573323396228908
1200,234.45619524405507,13.283849245104038
1200,234.46057571964957,13.000107498528402
1200,234.46495619524404,12.721999709041146
1200,234.46933667083854,12.449428568763501
1200,234.47371714643305,12.182297918437524
1200,234.47809762202755,11.92051296253399
1200,234.48247809762202,11.663979746403362
1200,234.48685857321652,11.412605501889761
1200,234.49123904881102,11.166298731807435
1200,234.4956195244055,10.924969118337662
1200,234.5,10.688527521664083
1300,231.0,0.4855398264331573
1300,231.0043804755945,0.49761958693602387
1300,231.00876095118898,0.5099780496233504
1300,231.01314142678348,0.5226205421210303
1300,231.01752190237798,0.5355525405996348
1300,231.02190237797245,0.5487795626688635
1300,231.02628285356695,0.5623072675356887
1300,231.03066332916146,0.5761414124668544
1300,231.03504380475596,0.5902878390103979
1300,231.03942428035043,0.604752564092393
1300,231.04380475594493,0.6195416571515486
1300,231.04818523153943,0.6346613722324186
1300,231.0525657071339,0.6501180788261567
1300,231.0569461827284,0.6659182647748696
1300,231.0613266583229,0.6820686282687985
1300,231.06570713391739,0.6985759506827169
1300,231.0700876095119,0.7154472319475568
1300,231.0744680851064,0.7326896356669371
1300,231.07884856070086,0.7503104710577301
1300,231.08322903629536,0.768317306187237
1300,231.08760951188987,0.7867178451035266
1300,231.09198998748437,0.8055200301008533
1300,231.09637046307884,0.8247320578932391
1300,231.10075093867334,0.8443622817598364
1300,231.10513141426785,0.8644193804288424
1300,231.10951188986232,0.8849122468499849
1300,231.11389236545682,0.9058500233028485
1300,231.11827284105132,0.927242205455658
1300,231.1226533166458,0.9490985057049073
1300,231.1270337922403,0.9714289722117418
1300,231.1314142678348,0.9942440314711101
1300,231.13579474342927,1.017554339537754
1300,231.14017521902377,1.0413709873398875
1300,231.14455569461828,1.0657054296182489
1300,231.14893617021278,1.0905694319602766
1300,231.15331664580725,1.1159752524827589
1300,231.15769712140175,1.1419355140501464
1300,231.16207759699626,1.1684632374752437
1300,231.16645807259073,1.1955719844976271
1300,231.17083854818523,1.2232757032533255
1300,231.17521902377973,1.2515888182313348
1300,231.1795994993742,1.280526340475215
1300,231.1839799749687,1.3101037063861054
1300,231.1883604505632,1.3403368957482558
1300,231.1927409261577,1.3712425263369963
1300,231.19712140175218,1.402837684752723
1300,231.2015018773467,1.4351400621393142
1300,231.2058823529412,1.468168043287253
1300,231.21026282853566,1.5019405307373632
1300,231.21464330413016,1.5364770819564173
1300,231.21902377972467,1.5717980102123008
1300,231.22340425531914,1.6079241994092472
1300,231.22778473091364,1.6448772260182436
1300,231.23216520650814,1.682679490854183
1300,231.23654568210262,1.72135402297733
1300,231.24092615769712,1.7609245727633869
1300,231.24530663329162,1.8014157570506344
1300,231.24968710888612,1.8428529353598773
1300,231.2540675844806,1.8852621650198498
1300,231.2584480600751,1.9286704172292508
1300,231.2628285356696,1.9731055330112837
1300,231.26720901126407,2.0185960176411397
1300,231.27158948685857,2.065171337111032
1300,231.27596996245308,2.112861898268371
1300,231.28035043804755,2.1616988407151925
1300,231.28473091364205,2.2117142207136746
1300,231.28911138923655,2.2629411113811786
1300,231.29349186483103,2.315413430092644
1300,231.29787234042553,2.369165927028805
1300,231.30225281602003,2.424234397980637
1300,231.30663329161453,2.4806556405320115
1300,231.311013767209,2.5384672230909184
1300,231.3153942428035,2.5977077322443543
1300,231.319774718398,2.658416828420756
1300,231.32415519399248,2.7206350570419127
1300,231.32853566958698,2.7844038143831096
1300,231.33291614518149,2.849765562467019
1300,231.33729662077596,2.9167638033026195
1300,231.34167709637046,2.985442856453436
1300,231.34605757196496,3.055848065824752
1300,231.35043804755944,3.1280259001673603
1300,231.35481852315394,3.2020239135514226
1300,231.35919899874844,3.2778904985183273
1300,231.36357947434294,3.355675199859614
1300,231.36795994993741,3.4354287224529374
1300,231.37234042553192,3.5172028660703742
1300,231.37672090112642,3.60105027446051
1300,231.3811013767209,3.6870248234051695
1300,231.3854818523154,3.7751815674321985
1300,231.3898623279099,3.8655766434259577
1300,231.39424280350437,3.9582670520010903
1300,231.39862327909887,4.053311041623802
1300,231.40300375469337,4.150768037635187
1300,231.40738423028785,4.250698558206289
1300,231.41176470588235,4.353163965855611
1300,231.41614518147685,4.458226850921808
1300,231.42052565707135,4.565950957614589
1300,231.42490613266582,4.676401129718945
1300,231.42928660826033,4.789643050462857
1300,231.43366708385483,4.905743530231296
1300,231.4380475594493,5.024770493319829
1300,231.4424280350438,5.1467929929220615
1300,231.4468085106383,5.271880907707922
1300,231.45118898623278,5.400105070379685
1300,231.45556946182728,5.531537398961465
1300,231.45994993742178,5.666250887640722
1300,231.46433041301626,5.804319448797071
1300,231.46871088861076,5.945817704628839
1300,231.47309136420526,6.090821306224057
1300,231.47747183979976,6.2394068374096125
1300,231.48185231539424,6.391651908959093
1300,231.48623279098874,6.547634798811294
1300,231.49061326658324,6.707434479408482
1300,231.4949937421777,6.871130872448054
1300,231.4993742177722,7.038804713344819
1300,231.50375469336672,7.210537617007927
1300,231.5081351689612,7.386411742357423
1300,231.5125156445557,7.566509847746196
1300,231.5168961201502,7.7509155104786
1300,231.5212765957447,7.939712978464105
1300,231.52565707133917,8.13298730689649
1300,231.53003754693367,8.330823966562225
1300,231.53441802252817,8.533308850095318
1300,231.53879849812265,8.74052857901402
1300,231.54317897371715,8.952570320969121
1300,231.54755944931165,9.169521896178436
1300,231.55193992490612,9.391471531491609
1300,231.55632040050062,9.618507795115908
1300,231.56070087609513,9.85071972887578
1300,231.5650813516896,10.088196899027064
1300,231.5694618272841,10.331029311981016
1300,231.5738423028786,10.57930760852407
1300,231.5782227784731,10.833122571491293
1300,231.58260325406758,11.092565343663534
1300,231.58698372966208,11.357727534395998
1300,231.59136420525658,11.628701204176457
1300,231.59574468085106,11.905578833600448
1300,231.60012515644556,12.188453524088766
1300,231.60450563204006,12.477418557962078
1300,231.60888610763453,12.772567652005279
1300,231.61326658322903,13.073994992391647
1300,231.61764705882354,13.381795342597524
1300,231.622027534418,13.696064011642049
1300,231.6264080100125,14.016896932426356
1300,231.630788485607,14.344390822772821
1300,231.63516896120152,14.678642753298254
1300,231.639549436796,15.019750563486578
1300,231.6439299123905,15.367812964546333
1300,231.648310387985,15.722929578693977
1300,231.65269086357947,16.085201001643615
1300,231.65707133917397,16.454728889320513
1300,231.66145181476847,16.83161635733402
1300,231.66583229036294,17.21596728772172
1300,231.67021276595744,17.607887153330353
1300,231.67459324155195,18.007482881742728
1300,231.67897371714642,18.414863133090638
1300,231.68335419274092,18.830138380105055
1300,231.68773466833542,19.253421068994168
1300,231.69211514392993,19.68482578262273
1300,231.6964956195244,20.12446971664703
1300,231.7008760951189,20.57247208009457
1300,231.7052565707134,21.02895501199141
1300,231.70963704630788,21.494043470193567
1300,231.71401752190238,21.967865657774222
1300,231.71839799749688,22.45055315825831
1300,231.72277847309135,22.942241185784585
1300,231.72715894868585,23.443068841449765
1300,231.73153942428036,23.953179373766915
1300,231.73591989987483,24.472720631340145
1300,231.74030037546933,25.001845037394073
1300,231.74468085106383,25.54070979632781
1300,231.74906132665834,26.089477605401587
1300,231.7534418022528,26.64831673539161
1300,231.7578222778473,27.21740143717392
1300,231.7622027534418,27.796912224959602
1300,231.76658322903629,28.38703621446288
1300,231.7709637046308,28.987967460978346
1300,231.7753441802253,29.599907308849264
1300,231.77972465581976,30.22306473348258
1300,231.78410513141426,30.857656692369886
1300,231.78848560700877,31.503908910524803
1300,231.79286608260327,32.16205499286137
1300,231.79724655819774,32.83233801668641
1300,231.80162703379224,33.51501047744088
1300,231.80600750938675,34.21033461834547
1300,231.81038798498122,34.91858283874362
1300,231.81476846057572,35.64003802130355
1300,231.81914893617022,36.37499387961108
1300,231.8235294117647,37.123755300962124
1300,231.8279098873592,37.88663868017272
1300,231.8322903629537,38.66397224576827
1300,231.83667083854817,39.45609637689937
1300,231.84105131414267,40.26336391420627
1300,231.84543178973718,41.08614044439238
1300,231.84981226533168,41.92480458145621
1300,231.85419274092615,42.77974824205945
1300,231.85857321652065,43.65137709474309
1300,231.86295369211516,44.5401103611312
1300,231.86733416770963,45.4463811111553
1300,231.87171464330413,46.37063678170852
1300,231.87609511889863,47.31333917680368
1300,231.8804755944931,48.274964622201
1300,231.8848560700876,49.256004086452286
1300,231.8892365456821,50.256963291488766
1300,231.89361702127658,51.27836278910364
1300,231.89799749687108,52.32073800971638
1300,231.9023779724656,53.38463928278281
1300,231.9067584480601,54.470631826573076
1300,231.91113892365456,55.57929570503046
1300,231.91551939924906,56.711225749770165
1300,231.91989987484357,57.86703144588374
1300,231.92428035043804,59.04733677674425
1300,231.92866082603254,60.252780024785245
1300,231.93304130162704,61.48401352201232
1300,231.93742177722152,62.74170334089411
1300,231.94180225281602,64.0265289081402
1300,231.94618272841052,65.33918249922515
1300,231.950563204005,66.68036846835378
1300,231.9549436795995,68.05080258280701
1300,231.959324155194,69.45121232421718
1300,231.9637046307885,70.88233711539466
1300,231.96808510638297,72.34492830960141
1300,231.97246558197747,73.8397490644074
1300,231.97684605757198,75.36757413261105
1300,231.98122653316645,76.92918958357899
1300,231.98560700876095,78.5253924615624
1300,231.98998748435545,80.15699038368523
1300,231.99436795994993,81.82480107992735
1300,231.99874843554443,83.52965187538543
1300,232.00312891113893,85.27237911509219
1300,232.0075093867334,87.05382753113365
1300,232.0118898623279,88.87484955196243
1300,232.0162703379224,90.73630455297906
1300,232.0206508135169,92.63905804833698
1300,232.02503128911138,94.58398082236974
1300,232.02941176470588,96.57194800165146
1300,232.0337922403004,98.60383806559325
1300,232.03817271589486,100.68053179580123
1300,232.04255319148936,102.80291116357574
1300,232.04693366708386,104.97185815891116
1300,232.05131414267834,107.18825354747268
1300,232.05569461827284,109.45297556620729
1300,232.06007509386734,111.76689857006232
1300,232.0644555694618,114.13089160154429
1300,232.06883604505632,116.54581764626046
1300,232.07321652065082,119.01253027724623
1300,232.07759699624532,121.53187307030566
1300,232.0819774718398,124.10467830324019
1300,232.0863579474343,126.73176490638006
1300,232.0907384230288,129.4139365800387
1300,232.09511889862327,132.15197998816376
1300,232.09949937421777,134.94666285482057
1300,232.10387984981227,137.79873197619992
1300,232.10826032540675,140.70891119136627
1300,232.11264080100125,143.67789929890165
1300,232.11702127659575,146.70636792142136
1300,232.12140175219025,149.79495931936356
1300,232.12578222778473,152.94428415793115
1300,232.13016270337923,156.154919268527
1300,232.13454317897373,159.42740521966414
1300,232.1389236545682,162.76224451229967
1300,232.1433041301627,166.15989970019785
1300,232.1476846057572,169.6207866781831
1300,232.15206508135168,173.1452774061817
1300,232.15644555694618,176.73369540016859
1300,232.16082603254068,180.38631337392272
1300,232.16520650813516,184.10335074209866
1300,232.16958698372966,187.88497106628776
1300,232.17396745932416,191.73127952823208
1300,232.17834793491866,195.64232040469528
1300,232.18272841051314,199.6180746155418
1300,232.18710888610764,203.65845705949698
1300,232.19148936170214,207.76331664206643
1300,232.1958698372966,211.93242771681193
1300,232.20025031289111,216.16549191034508
1300,232.20463078848562,220.462135931111
1300,232.2090112640801,224.82190859564642
1300,232.2133917396746,229.24427857878095
1300,232.2177722152691,233.7286321902242
1300,232.22215269086357,238.2742712823391
1300,232.22653316645807,242.88041133948929
1300,232.23091364205257,247.54618064432546
1300,232.23529411764707,252.27061739523052
1300,232.23967459324155,257.0526640987686
1300,232.24405506883605,261.8911722584984
1300,232.24843554443055,266.7848985838254
1300,232.25281602002502,271.73250383842196
1300,232.25719649561952,276.7325516626207
1300,232.26157697121403,281.7835077615495
1300,232.2659574468085,286.8837399218951
1300,232.270337922403,292.03151824469126
1300,232.2747183979975,297.2250074115663
1300,232.27909887359198,302.46227544413006
1300,232.28347934918648,307.74129083856224
1300,232.28785982478098,313.05992294130243
1300,232.29224030037548,318.41594249171766
1300,232.29662077596996,323.807022437871
1300,232.30100125156446,329.2307434249865
1300,232.30538172715896,334.6845823238884
1300,232.30976220275343,340.1659260378814
1300,232.31414267834793,345.6720698840667
1300,232.31852315394244,351.2002199033749
1300,232.3229036295369,356.74749526192994
1300,232.3272841051314,362.310932361533
1300,232.3316645807259,367.8874867366571
1300,232.3360450563204,373.4740319375471
1300,232.3404255319149,379.06736960739437
1300,232.3448060075094,384.6642320722058
1300,232.3491864831039,390.2612860536226
1300,232.35356695869837,395.8551379558145
1300,232.35794743429287,401.44233991509634
1300,232.36232790988737,407.0193872739928
1300,232.36670838548184,412.58273175592296
1300,232.37108886107634,418.12878590543846
1300,232.37546933667085,423.65392822869273
1300,232.37984981226532,429.1545108516918
1300,232.38423028785982,434.62686337851807
1300,232.38861076345432,440.06729754506256
1300,232.3929912390488,445.47211806086517
1300,232.3973717146433,450.8376289584773
1300,232.4017521902378,456.16014008499445
1300,232.4061326658323,461.4359772206785
1300,232.41051314142678,466.66148079820806
1300,232.41489361702128,471.833019818876
1300,232.41927409261578,476.94699948231454
1300,232.42365456821025,481.99986761149
1300,232.42803504380475,486.98812409859016
1300,232.43241551939926,491.9083232037818
1300,232.43679599499373,496.7570831897985
1300,232.44117647058823,501.53109589387435
1300,232.44555694618273,506.22713290667167
1300,232.44993742177724,510.8420541357928
1300,232.4543178973717,515.3728108489029
1300,232.4586983729662,519.8164528648077
1300,232.4630788485607,524.1701388564958
1300,232.4674593241552,528.4311411604984
1300,232.4718397997497,532.5968522202037
1300,232.4762202753442,536.6647876249525
1300,232.48060075093866,540.6325925785882
1300,232.48498122653316,544.4980494197487
1300,232.48936170212767,548.259081489379
1300,232.49374217772214,551.9137577460655
1300,232.49812265331664,555.4602921176318
1300,232.50250312891114,558.8970525315104
1300,232.50688360450565,562.2225628107257
1300,232.51126408010012,565.435505895578
1300,232.51564455569462,568.534722509058
1300,232.52002503128912,571.5192140706463
1300,232.5244055068836,574.3881460333988
1300,232.5287859824781,577.1408478888349
1300,232.5331664580726,579.776811414714
1300,232.53754693366707,582.2956874441631
1300,232.54192740926158,584.6972895614551
1300,232.54630788485608,586.9815906680964
1300,232.55068836045055,589.1487191088587
1300,232.55506883604505,591.1989502134642
1300,232.55944931163955,593.1327078148274
1300,232.56382978723406,594.9505560487434
1300,232.56821026282853,596.65318776339
1300,232.57259073842303,598.241405075334
