series,role,omega_rad_fs,omega_prime_rad_fs
curve_a,dispersion,8.494684177611006,-0.15213408842398438
curve_a,dispersion,8.5,-0.1527794989967567
curve_b,dispersion,0.8,0.09190263008998412
curve_b,dispersion,0.8020025031289112,0.09204315078911894
curve_b,dispersion,0.8040050062578223,0.09218250929792261
curve_b,dispersion,0.8060075093867335,0.09232070783972948
curve_b,dispersion,0.8080100125156446,0.09245774860556795
curve_b,dispersion,0.8100125156445558,0.09259363374263303
curve_b,dispersion,0.8120150187734668,0.09272836534344431
curve_b,dispersion,0.814017521902378,0.09286194543578483
curve_b,dispersion,0.8160200250312891,0.09299437597351792
curve_b,dispersion,0.8180225281602003,0.09312565882837828
curve_b,dispersion,0.8200250312891114,0.09325579578283402
curve_b,dispersion,0.8220275344180226,0.09338478852411482
curve_b,dispersion,0.8240300375469337,0.09351263863950063
curve_b,dispersion,0.8260325406758449,0.09363934761296253
curve_b,dispersion,0.828035043804756,0.09376491682324495
curve_b,dispersion,0.8300375469336672,0.09388934754347511
curve_b,dispersion,0.8320400500625783,0.09401264094238068
curve_b,dispersion,0.8340425531914895,0.09413479808719237
curve_b,dispersion,0.8360450563204005,0.09425581994830123
curve_b,dispersion,0.8380475594493116,0.09437570740573459
curve_b,dispersion,0.8400500625782228,0.09449446125750556
curve_b,dispersion,0.8420525657071339,0.09461208222988306
curve_b,dispersion,0.8440550688360451,0.09472857098961847
curve_b,dispersion,0.8460575719649562,0.09484392815815433
curve_b,dispersion,0.8480600750938674,0.09495815432782771
curve_b,dispersion,0.8500625782227785,0.0950712500800672
curve_b,dispersion,0.8520650813516897,0.09518321600556721
curve_b,dispersion,0.8540675844806008,0.09529405272640684
curve_b,dispersion,0.856070087609512,0.09540376092006217
curve_b,dispersion,0.8580725907384231,0.09551234134524124
curve_b,dispersion,0.8600750938673342,0.09561979486944949
curve_b,dispersion,0.8620775969962453,0.09572612249817031
curve_b,dispersion,0.8640801001251565,0.09583132540551995
curve_b,dispersion,0.8660826032540676,0.0959354049662097
curve_b,dispersion,0.8680851063829788,0.0960383627886183
curve_b,dispersion,0.8700876095118899,0.09614020074874736
curve_b,dispersion,0.872090112640801,0.09624092102479832
curve_b,dispersion,0.8740926157697122,0.09634052613207433
curve_b,dispersion,0.8760951188986233,0.0964390189578721
curve_b,dispersion,0.8780976220275345,0.09653640279598806
curve_b,dispersion,0.8801001251564456,0.09663268138041993
curve_b,dispersion,0.8821026282853567,0.0967278589177987
curve_b,dispersion,0.8841051314142678,0.09682194011803738
curve_b,dispersion,0.886107634543179,0.0969149302226302
curve_b,dispersion,0.8881101376720901,0.09700683502998206
curve_b,dispersion,0.8901126408010013,0.09709766091708881
curve_b,dispersion,0.8921151439299124,0.09718741485682779
curve_b,dispersion,0.8941176470588236,0.09727610443005297
curve_b,dispersion,0.8961201501877347,0.09736373783162025
curve_b,dispersion,0.8981226533166459,0.09745032386939581
curve_b,dispersion,0.900125156445557,0.09753587195522456
curve_b,dispersion,0.9021276595744682,0.09762039208675441
curve_b,dispersion,0.9041301627033793,0.09770389481892859
curve_b,dispersion,0.9061326658322904,0.09778639122386795
curve_b,dispersion,0.9081351689612015,0.09786789283777284
curve_b,dispersion,0.9101376720901126,0.09794841159337501
curve_b,dispersion,0.9121401752190238,0.09802795973636762
curve_b,dispersion,0.914142678347935,0.09810654972413284
curve_b,dispersion,0.9161451814768461,0.09818419410497368
curve_b,dispersion,0.9181476846057572,0.09826090537593768
curve_b,dispersion,0.9201501877346684,0.09833669581719623
curve_b,dispersion,0.9221526908635795,0.09841157730081299
curve_b,dispersion,0.9241551939924907,0.09848556107159928
curve_b,dispersion,0.9261576971214018,0.09855865749761239
curve_b,dispersion,0.9281602002503129,0.09863087578770371
curve_b,dispersion,0.930162703379224,0.09870222367336967
curve_b,dispersion,0.9321652065081352,0.09877270705199594
curve_b,dispersion,0.9341677096370463,0.09884232958841738
curve_b,dispersion,0.9361702127659575,0.09891109227153982
curve_b,dispersion,0.9381727158948686,0.09897899292258681
curve_b,dispersion,0.9401752190237798,0.09904602565134366
curve_b,dispersion,0.9421777221526909,0.09911218025657176
curve_b,dispersion,0.9441802252816021,0.09917744156656014
curve_b,dispersion,0.9461827284105132,0.0992417887155645
curve_b,dispersion,0.9481852315394244,0.09930519435166155
curve_b,dispersion,0.9501877346683355,0.09936762377131234
curve_b,dispersion,0.9521902377972465,0.09942903397568689
curve_b,dispersion,0.9541927409261577,0.09948937264355076
curve_b,dispersion,0.9561952440550688,0.09954552652560698
curve_b,dispersion,0.95819774718398,0.09960478185072914
curve_b,dispersion,0.9602002503128911,0.09966316495305448
curve_b,dispersion,0.9622027534418023,0.09972068502230948
curve_b,dispersion,0.9642052565707134,0.09977735116793035
curve_b,dispersion,0.9662077596996246,0.09983317241965382
curve_b,dispersion,0.9682102628285357,0.09988815772810451
curve_b,dispersion,0.9702127659574469,0.09994231596537896
curve_b,dispersion,0.972215269086358,0.0999956559256262
curve_b,dispersion,0.9742177722152692,0.100048186325625
curve_b,dispersion,0.9762202753441802,0.10009991580535775
curve_b,dispersion,0.9782227784730914,0.100150852928581
curve_b,dispersion,0.9802252816020025,0.10020100618339262
curve_b,dispersion,0.9822277847309137,0.1002503839827957
curve_b,dispersion,0.9842302878598248,0.10029899466525916
curve_b,dispersion,0.986232790988736,0.10034684649527499
curve_b,dispersion,0.9882352941176471,0.10039394766391228
curve_b,dispersion,0.9902377972465582,0.10044030628936795
curve_b,dispersion,0.9922403003754694,0.10048593041751425
curve_b,dispersion,0.9942428035043805,0.100530828022443
curve_b,dispersion,0.9962453066332917,0.10057500700700661
curve_b,dispersion,0.9982478097622027,0.10061847520335596
curve_b,dispersion,1.000250312891114,0.1006612403734749
curve_b,dispersion,1.002252816020025,0.10070331020971175
curve_b,dispersion,1.0042553191489363,0.10074469233530757
curve_b,dispersion,1.0062578222778473,0.1007853943049212
curve_b,dispersion,1.0082603254067586,0.10082542360515126
curve_b,dispersion,1.0102628285356696,0.10086478765505488
curve_b,dispersion,1.0122653316645807,0.10090349380666354
curve_b,dispersion,1.014267834793492,0.1009415493454955
curve_b,dispersion,1.016270337922403,0.10097896149106535
curve_b,dispersion,1.0182728410513142,0.10101573739739045
curve_b,dispersion,1.0202753441802253,0.10105188415349423
curve_b,dispersion,1.0222778473091365,0.10108740878390644
curve_b,dispersion,1.0242803504380475,0.10112231824916046
curve_b,dispersion,1.0262828535669588,0.10115661944628744
curve_b,dispersion,1.0282853566958698,0.10119031920930749
curve_b,dispersion,1.030287859824781,0.10122342430971791
curve_b,dispersion,1.0322903629536921,0.10125594145697832
curve_b,dispersion,1.0342928660826032,0.10128787729899287
curve_b,dispersion,1.0362953692115144,0.10131923842258952
curve_b,dispersion,1.0382978723404255,0.10135003135399628
curve_b,dispersion,1.0403003754693367,0.10138026255931455
curve_b,dispersion,1.0423028785982478,0.10140993844498952
curve_b,dispersion,1.044305381727159,0.10143906535827774
curve_b,dispersion,1.04630788485607,0.10146764958771155
curve_b,dispersion,1.0483103879849813,0.10149569736356094
curve_b,dispersion,1.0503128911138924,0.10152321485829223
curve_b,dispersion,1.0523153942428036,0.1015502081870241
curve_b,dispersion,1.0543178973717147,0.10157668340798058
curve_b,dispersion,1.056320400500626,0.10160264652294143
curve_b,dispersion,1.058322903629537,0.10162810347768941
curve_b,dispersion,1.060325406758448,0.10165306016245497
curve_b,dispersion,1.0623279098873593,0.10167752241235799
curve_b,dispersion,1.0643304130162703,0.10170149600784677
curve_b,dispersion,1.0663329161451816,0.10172498667513429
curve_b,dispersion,1.0683354192740926,0.10174800008663154
curve_b,dispersion,1.0703379224030038,0.10177054186137838
curve_b,dispersion,1.0723404255319149,0.10179261756547124
curve_b,dispersion,1.0743429286608261,0.10181423271248857
curve_b,dispersion,1.0763454317897372,0.10183539276391312
curve_b,dispersion,1.0783479349186484,0.10185610312955183
curve_b,dispersion,1.0803504380475595,0.10187636916795284
curve_b,dispersion,1.0823529411764705,0.10189619618681992
curve_b,dispersion,1.0843554443053818,0.10191558944342416
curve_b,dispersion,1.0863579474342928,0.10193455414501301
curve_b,dispersion,1.088360450563204,0.10195309544921674
curve_b,dispersion,1.0903629536921151,0.10197121846445212
curve_b,dispersion,1.0923654568210264,0.10198892825032364
curve_b,dispersion,1.0943679599499374,0.10200622981802199
curve_b,dispersion,1.0963704630788487,0.10202312813071995
curve_b,dispersion,1.0983729662077597,0.10203962810396583
curve_b,dispersion,1.100375469336671,0.1020557346060741
curve_b,dispersion,1.102377972465582,0.10207145245851365
curve_b,dispersion,1.104380475594493,0.10208678643629339
curve_b,dispersion,1.1063829787234043,0.10210174126834537
curve_b,dispersion,1.1083854818523153,0.10211632163790527
curve_b,dispersion,1.1103879849812266,0.10213053218289049
curve_b,dispersion,1.1123904881101376,0.10214437749627567
curve_b,dispersion,1.114392991239049,0.10215786212646569
curve_b,dispersion,1.11639549436796,0.10217099057766621
curve_b,dispersion,1.1183979974968712,0.10218376731025178
curve_b,dispersion,1.1204005006257822,0.10219619674113138
curve_b,dispersion,1.1224030037546935,0.10220828324411163
curve_b,dispersion,1.1244055068836045,0.10222003115025748
curve_b,dispersion,1.1264080100125156,0.10223144474825045
curve_b,dispersion,1.1284105131414268,0.1022425282847446
curve_b,dispersion,1.1304130162703379,0.10225328596471989
curve_b,dispersion,1.1324155193992491,0.10226372195183325
curve_b,dispersion,1.1344180225281602,0.10227384036876735
curve_b,dispersion,1.1364205256570714,0.10228364529757684
curve_b,dispersion,1.1384230287859824,0.1022931407800323
curve_b,dispersion,1.1404255319148937,0.10230233081796182
curve_b,dispersion,1.1424280350438047,0.10231121937359035
curve_b,dispersion,1.144430538172716,0.10231981036987654
curve_b,dispersion,1.146433041301627,0.10232810769084741
curve_b,dispersion,1.1484355444305383,0.10233611518193063
curve_b,dispersion,1.1504380475594493,0.10234383665028454
curve_b,dispersion,1.1524405506883604,0.1023512758651259
curve_b,dispersion,1.1544430538172716,0.10235843655805539
curve_b,dispersion,1.1564455569461827,0.1023653224233807
curve_b,dispersion,1.158448060075094,0.1023719371184376
curve_b,dispersion,1.160450563204005,0.10237828426390858
curve_b,dispersion,1.1624530663329162,0.10238436744413935
curve_b,dispersion,1.1644555694618273,0.10239019020745316
curve_b,dispersion,1.1664580725907385,0.10239575606646276
curve_b,dispersion,1.1684605757196496,0.10240106849838032
curve_b,dispersion,1.1704630788485608,0.10240613094532514
curve_b,dispersion,1.1724655819774719,0.10241094681462909
curve_b,dispersion,1.174468085106383,0.10241551947914
curve_b,dispersion,1.1764705882352942,0.10241985227752283
curve_b,dispersion,1.1784730913642052,0.10242394851455872
curve_b,dispersion,1.1804755944931165,0.1024278114614419
curve_b,dispersion,1.1824780976220275,0.10243144435607449
curve_b,dispersion,1.1844806007509388,0.10243485040335917
curve_b,dispersion,1.1864831038798498,0.10243803277548982
curve_b,dispersion,1.188485607008761,0.10244099461223995
curve_b,dispersion,1.190488110137672,0.10244373902124912
curve_b,dispersion,1.1924906132665833,0.10244626907830737
curve_b,dispersion,1.1944931163954944,0.10244858782763741
curve_b,dispersion,1.1964956195244054,0.10245069828217493
curve_b,dispersion,1.1984981226533167,0.10245260342384678
curve_b,dispersion,1.2005006257822277,0.10245430620384718
curve_b,dispersion,1.202503128911139,0.10245580954291186
curve_b,dispersion,1.20450563204005,0.10245711633159024
curve_b,dispersion,1.2065081351689613,0.10245822943051557
curve_b,dispersion,1.2085106382978723,0.10245915167067313
curve_b,dispersion,1.2105131414267836,0.10245988585366644
curve_b,dispersion,1.2125156445556946,0.10246043475198151
curve_b,dispersion,1.2145181476846059,0.10246080110924909
curve_b,dispersion,1.216520650813517,0.10246098764050504
curve_b,dispersion,1.2185231539424282,0.10246099703244874
curve_b,dispersion,1.2205256570713392,0.10246083194369958
curve_b,dispersion,1.2225281602002502,0.10246049500505151
curve_b,dispersion,1.2245306633291615,0.10245998881972573
curve_b,dispersion,1.2265331664580725,0.10245931596362146
curve_b,dispersion,1.2285356695869838,0.1024584789855648
curve_b,dispersion,1.2305381727158948,0.10245748040755583
curve_b,dispersion,1.232540675844806,0.10245632272501365
curve_b,dispersion,1.2345431789737171,0.10245500840701977
curve_b,dispersion,1.2365456821026284,0.10245353989655952
curve_b,dispersion,1.2385481852315394,0.1024519196107617
curve_b,dispersion,1.2405506883604507,0.10245014994113635
curve_b,dispersion,1.2425531914893617,0.10244823325381076
curve_b,dispersion,1.2445556946182728,0.10244617188976365
curve_b,dispersion,1.246558197747184,0.10244396816505749
curve_b,dispersion,1.248560700876095,0.10244162437106921
curve_b,dispersion,1.2505632040050063,0.10243914277471894
curve_b,dispersion,1.2525657071339173,0.10243652561869707
curve_b,dispersion,1.2545682102628286,0.10243377512168962
curve_b,dispersion,1.2565707133917396,0.10243089347860172
curve_b,dispersion,1.258573216520651,0.10242788286077947
curve_b,dispersion,1.260575719649562,0.10242474541623003
curve_b,dispersion,1.2625782227784732,0.10242148326983999
curve_b,dispersion,1.2645807259073842,0.10241809852359202
curve_b,dispersion,1.2665832290362953,0.10241459325677987
curve_b,dispersion,1.2685857321652065,0.10241096952622161
curve_b,dispersion,1.2705882352941176,0.10240722936647129
curve_b,dispersion,1.2725907384230288,0.1024033747900288
curve_b,dispersion,1.2745932415519399,0.10239940778754815
curve_b,dispersion,1.2765957446808511,0.10239533032804417
curve_b,dispersion,1.2785982478097622,0.10239114435909737
curve_b,dispersion,1.2806007509386734,0.10238685180705732
curve_b,dispersion,1.2826032540675845,0.10238245457724446
curve_b,dispersion,1.2846057571964957,0.10237795455415001
curve_b,dispersion,1.2866082603254068,0.10237335360163467
curve_b,dispersion,1.288610763454318,0.10236865356312543
curve_b,dispersion,1.290613266583229,0.10236385626181083
curve_b,dispersion,1.29261576971214,0.10235896350083482
curve_b,dispersion,1.2946182728410514,0.10235397706348884
curve_b,dispersion,1.2966207759699624,0.1023488987134025
curve_b,dispersion,1.2986232790988737,0.10234373019473253
curve_b,dispersion,1.3006257822277847,0.10233847323235046
curve_b,dispersion,1.302628285356696,0.10233312953202844
curve_b,dispersion,1.304630788485607,0.10232770078062382
curve_b,dispersion,1.3066332916145182,0.10232218864626207
curve_b,dispersion,1.3086357947434293,0.10231659477851818
curve_b,dispersion,1.3106382978723405,0.10231092080859665
curve_b,dispersion,1.3126408010012516,0.10230516834950996
curve_b,dispersion,1.3146433041301626,0.10229933899625553
curve_b,dispersion,1.3166458072590739,0.10229343432599121
curve_b,dispersion,1.318648310387985,0.10228745589820938
curve_b,dispersion,1.3206508135168962,0.10228140525490949
curve_b,dispersion,1.3226533166458072,0.10227528392076925
curve_b,dispersion,1.3246558197747185,0.10226909340331437
curve_b,dispersion,1.3266583229036295,0.1022628351930868
curve_b,dispersion,1.3286608260325408,0.10225651076381163
curve_b,dispersion,1.3306633291614518,0.10225012157256257
curve_b,dispersion,1.332665832290363,0.10224366905992596
curve_b,dispersion,1.334668335419274,0.10223715465016354
curve_b,dispersion,1.3366708385481851,0.10223057975137363
curve_b,dispersion,1.3386733416770964,0.10222394575565115
curve_b,dispersion,1.3406758448060074,0.10221725403924609
curve_b,dispersion,1.3426783479349187,0.1022105059627207
curve_b,dispersion,1.3446808510638297,0.10220370287110543
curve_b,dispersion,1.346683354192741,0.10219684609405331
curve_b,dispersion,1.348685857321652,0.10218993694599321
curve_b,dispersion,1.3506883604505633,0.1021829767262816
curve_b,dispersion,1.3526908635794743,0.10217596671935317
curve_b,dispersion,1.3546933667083856,0.10216890819486998
curve_b,dispersion,1.3566958698372966,0.10216180240786943
curve_b,dispersion,1.3586983729662079,0.10215465059891084
curve_b,dispersion,1.360700876095119,0.10214745399422083
curve_b,dispersion,1.36270337922403,0.10214021380583742
curve_b,dispersion,1.3647058823529412,0.10213293123175277
curve_b,dispersion,1.3667083854818523,0.10212560745605478
curve_b,dispersion,1.3687108886107635,0.1021182436490674
curve_b,dispersion,1.3707133917396745,0.1021108409674896
curve_b,dispersion,1.3727158948685858,0.1021034005545333
curve_b,dispersion,1.3747183979974968,0.10209592354005992
curve_b,dispersion,1.376720901126408,0.10208841104071571
curve_b,dispersion,1.3787234042553191,0.10208086416006602
curve_b,dispersion,1.3807259073842304,0.10207328398872817
curve_b,dispersion,1.3827284105131414,0.10206567160450328
curve_b,dispersion,1.3847309136420525,0.10205802807250684
curve_b,dispersion,1.3867334167709637,0.10205035444529813
curve_b,dispersion,1.3887359198998748,0.10204265176300839
curve_b,dispersion,1.390738423028786,0.102034921053468
curve_b,dispersion,1.392740926157697,0.10202716333233233
curve_b,dispersion,1.3947434292866083,0.10201937960320653
curve_b,dispersion,1.3967459324155194,0.10201157085776916
curve_b,dispersion,1.3987484355444306,0.10200373807589468
curve_b,dispersion,1.4007509386733417,0.10199588222577485
curve_b,dispersion,1.402753441802253,0.10198800426403899
curve_b,dispersion,1.404755944931164,0.1019801051358731
curve_b,dispersion,1.406758448060075,0.10197218577513796
curve_b,dispersion,1.4087609511889863,0.10196424710448601
curve_b,dispersion,1.4107634543178973,0.10195629003547733
curve_b,dispersion,1.4127659574468086,0.10194831546869434
curve_b,dispersion,1.4147684605757196,0.10194032429385556
curve_b,dispersion,1.4167709637046308,0.10193231738992826
curve_b,dispersion,1.4187734668335419,0.10192429562524005
curve_b,dispersion,1.4207759699624531,0.1019162598575895
curve_b,dispersion,1.4227784730913642,0.10190821093435551
curve_b,dispersion,1.4247809762202754,0.10190014969260598
curve_b,dispersion,1.4267834793491865,0.10189207695920509
curve_b,dispersion,1.4287859824780977,0.1018839935509198
curve_b,dispersion,1.4307884856070088,0.10187590027452532
curve_b,dispersion,1.4327909887359198,0.10186779792690942
curve_b,dispersion,1.434793491864831,0.10185968729517594
curve_b,dispersion,1.436795994993742,0.10185156915674717
curve_b,dispersion,1.4387984981226534,0.1018434442794653
curve_b,dispersion,1.4408010012515644,0.10183531342169289
curve_b,dispersion,1.4428035043804757,0.10182717733241235
curve_b,dispersion,1.4448060075093867,0.10181903675132456
curve_b,dispersion,1.446808510638298,0.10181089240894632
curve_b,dispersion,1.448811013767209,0.10180274502670708
curve_b,dispersion,1.4508135168961203,0.10179459531704463
curve_b,dispersion,1.4528160200250313,0.10178644398349981
curve_b,dispersion,1.4548185231539423,0.10177829172081036
curve_b,dispersion,1.4568210262828536,0.10177013921500387
curve_b,dispersion,1.4588235294117646,0.10176198714348975
curve_b,dispersion,1.460826032540676,0.10175383617515028
curve_b,dispersion,1.462828535669587,0.10174568697043093
curve_b,dispersion,1.4648310387984982,0.10173754018142951
curve_b,dispersion,1.4668335419274092,0.10172939645198469
curve_b,dispersion,1.4688360450563205,0.1017212564177635
curve_b,dispersion,1.4708385481852315,0.101713120706348
curve_b,dispersion,1.4728410513141428,0.10170498993732109
curve_b,dispersion,1.4748435544430538,0.10169686472235141
curve_b,dispersion,1.4768460575719649,0.10168874566527748
curve_b,dispersion,1.4788485607008761,0.10168063336219094
curve_b,dispersion,1.4808510638297872,0.10167252840151889
curve_b,dispersion,1.4828535669586984,0.10166443136410551
curve_b,dispersion,1.4848560700876094,0.10165634282329285
curve_b,dispersion,1.4868585732165207,0.10164826334500066
curve_b,dispersion,1.4888610763454317,0.10164019348780556
curve_b,dispersion,1.490863579474343,0.10163213380301934
curve_b,dispersion,1.492866082603254,0.1016240848347665
curve_b,dispersion,1.4948685857321653,0.10161604712006084
curve_b,dispersion,1.4968710888610763,0.10160802118888156
curve_b,dispersion,1.4988735919899876,0.10160000756424827
curve_b,dispersion,1.5008760951188986,0.10159200676229542
curve_b,dispersion,1.5028785982478097,0.10158401929234592
curve_b,dispersion,1.504881101376721,0.10157604565698392
curve_b,dispersion,1.506883604505632,0.10156808635212691
curve_b,dispersion,1.5088861076345432,0.10156014186709715
curve_b,dispersion,1.5108886107634543,0.10155221268469211
curve_b,dispersion,1.5128911138923655,0.10154429928125444
curve_b,dispersion,1.5148936170212766,0.10153640212674103
curve_b,dispersion,1.5168961201501878,0.10152852168479148
curve_b,dispersion,1.5188986232790989,0.10152065841279569
curve_b,dispersion,1.5209011264080101,0.10151281276196089
curve_b,dispersion,1.5229036295369212,0.10150498517737791
curve_b,dispersion,1.5249061326658322,0.10149717609808667
curve_b,dispersion,1.5269086357947435,0.10148938595714113
curve_b,dispersion,1.5289111389236545,0.10148161518167344
curve_b,dispersion,1.5309136420525657,0.10147386419295737
curve_b,dispersion,1.5329161451814768,0.10146613340647122
curve_b,dispersion,1.534918648310388,0.10145842323195994
curve_b,dispersion,1.536921151439299,0.1014507340734966
curve_b,dispersion,1.5389236545682103,0.10144306632954316
curve_b,dispersion,1.5409261576971214,0.10143542039301075
curve_b,dispersion,1.5429286608260326,0.1014277966513191
curve_b,dispersion,1.5449311639549437,0.10142019548645545
curve_b,dispersion,1.5469336670838547,0.10141261727503281
curve_b,dispersion,1.548936170212766,0.10140506238834754
curve_b,dispersion,1.550938673341677,0.10139753119243633
curve_b,dispersion,1.5529411764705883,0.10139002404813262
curve_b,dispersion,1.5549436795994993,0.10138254131112229
curve_b,dispersion,1.5569461827284106,0.10137508333199884
curve_b,dispersion,1.5589486858573216,0.10136765045631792
curve_b,dispersion,1.5609511889862329,0.10136024302465128
curve_b,dispersion,1.562953692115144,0.10135286137264013
curve_b,dispersion,1.5649561952440552,0.10134550583104786
curve_b,dispersion,1.5669586983729662,0.10133817672581232
curve_b,dispersion,1.5689612015018772,0.1013308743780973
curve_b,dispersion,1.5709637046307885,0.10132359910434371
curve_b,dispersion,1.5729662077596995,0.10131635121631995
curve_b,dispersion,1.5749687108886108,0.10130913102117184
curve_b,dispersion,1.5769712140175218,0.10130193882147207
curve_b,dispersion,1.578973717146433,0.10129477491526886
curve_b,dispersion,1.5809762202753441,0.10128763959613442
curve_b,dispersion,1.5829787234042554,0.10128053315321246
curve_b,dispersion,1.5849812265331664,0.10127345587126559
curve_b,dispersion,1.5869837296620777,0.10126640803072186
curve_b,dispersion,1.5889862327909887,0.10125938990772099
curve_b,dispersion,1.5909887359199,0.1012524017741599
curve_b,dispersion,1.592991239048811,0.10124544389773793
curve_b,dispersion,1.594993742177722,0.10123851654200139
curve_b,dispersion,1.5969962453066333,0.10123161996638767
curve_b,dispersion,1.5989987484355443,0.1012247544262689
curve_b,dispersion,1.6010012515644556,0.10121792017299494
curve_b,dispersion,1.6030037546933666,0.10121111745393618
curve_b,dispersion,1.605006257822278,0.10120434651252555
curve_b,dispersion,1.607008760951189,0.10119760758830024
curve_b,dispersion,1.6090112640801,0.10119090091694288
curve_b,dispersion,1.6110137672090112,0.10118422673032229
curve_b,dispersion,1.6130162703379223,0.10117758525653373
curve_b,dispersion,1.6150187734668335,0.10117097671993867
curve_b,dispersion,1.6170212765957446,0.10116440134120422
curve_b,dispersion,1.6190237797246558,0.10115785933734192
curve_b,dispersion,1.6210262828535669,0.10115135092174633
curve_b,dispersion,1.6230287859824781,0.10114487630423294
curve_b,dispersion,1.6250312891113892,0.10113843569107576
curve_b,dispersion,1.6270337922403004,0.10113202928504457
curve_b,dispersion,1.6290362953692115,0.1011256572854415
curve_b,dispersion,1.6310387984981225,0.10111931988813747
curve_b,dispersion,1.6330413016270338,0.10111301728560798
curve_b,dispersion,1.6350438047559448,0.10110674966696866
curve_b,dispersion,1.637046307884856,0.10110051721801025
curve_b,dispersion,1.639048811013767,0.10109432012123337
curve_b,dispersion,1.6410513141426784,0.10108815855588268
curve_b,dispersion,1.6430538172715894,0.10108203269798087
curve_b,dispersion,1.6450563204005006,0.10107594272036198
curve_b,dispersion,1.6470588235294117,0.10106988879270468
curve_b,dispersion,1.649061326658323,0.10106387108156482
curve_b,dispersion,1.651063829787234,0.1010578897504079
curve_b,dispersion,1.6530663329161452,0.10105194495964093
curve_b,dispersion,1.6550688360450563,0.10104603686664408
curve_b,dispersion,1.6570713391739673,0.10104016562580191
curve_b,dispersion,1.6590738423028786,0.10103433138853422
curve_b,dispersion,1.6610763454317896,0.10102853430332658
curve_b,dispersion,1.6630788485607009,0.10102277451576046
curve_b,dispersion,1.665081351689612,0.10101705216854312
curve_b,dispersion,1.6670838548185232,0.101011367401537
curve_b,dispersion,1.6690863579474342,0.1010057203517889
curve_b,dispersion,1.6710888610763455,0.10100011115355875
curve_b,dispersion,1.6730913642052565,0.1009945399383481
curve_b,dispersion,1.6750938673341678,0.10098900683492823
curve_b,dispersion,1.6770963704630788,0.10098351196936799
curve_b,dispersion,1.6790988735919898,0.10097805546506126
curve_b,dispersion,1.681101376720901,0.10097263744275416
curve_b,dispersion,1.6831038798498121,0.10096725802057188
curve_b,dispersion,1.6851063829787234,0.10096191731404529
curve_b,dispersion,1.6871088861076344,0.10095661543613714
curve_b,dispersion,1.6891113892365457,0.10095135249726804
curve_b,dispersion,1.6911138923654567,0.1009461286053421
curve_b,dispersion,1.693116395494368,0.1009409438657723
curve_b,dispersion,1.695118898623279,0.1009357983815056
curve_b,dispersion,1.6971214017521903,0.1009306922530476
curve_b,dispersion,1.6991239048811013,0.10092562557848724
curve_b,dispersion,1.7011264080100124,0.10092059845352082
curve_b,dispersion,1.7031289111389236,0.10091561097147614
curve_b,dispersion,1.7051314142678347,0.10091066322333603
curve_b,dispersion,1.707133917396746,0.10090575529776184
curve_b,dispersion,1.709136420525657,0.10090088728111658
curve_b,dispersion,1.7111389236545682,0.10089605925748779
curve_b,dispersion,1.7131414267834792,0.10089127130871016
curve_b,dispersion,1.7151439299123905,0.10088652351438797
curve_b,dispersion,1.7171464330413015,0.1008818159519171
curve_b,dispersion,1.7191489361702128,0.10087714869650705
curve_b,dispersion,1.7211514392991238,0.10087252182120242
curve_b,dispersion,1.723153942428035,0.10086793539690446
curve_b,dispersion,1.7251564455569461,0.1008633894923921
curve_b,dispersion,1.7271589486858572,0.10085888417434292
curve_b,dispersion,1.7291614518147684,0.1008544195073539
curve_b,dispersion,1.7311639549436795,0.10084999555396175
curve_b,dispersion,1.7331664580725907,0.1008456123746633
curve_b,dispersion,1.7351689612015018,0.1008412700279354
curve_b,dispersion,1.737171464330413,0.10083696857025479
curve_b,dispersion,1.739173967459324,0.10083270805611766
curve_b,dispersion,1.7411764705882353,0.10082848853805902
curve_b,dispersion,1.7431789737171464,0.10082431006667192
curve_b,dispersion,1.7451814768460576,0.10082017269062629
curve_b,dispersion,1.7471839799749687,0.10081607645668783
curve_b,dispersion,1.7491864831038797,0.10081202140973651
curve_b,dispersion,1.751188986232791,0.10080800759278488
curve_b,dispersion,1.753191489361702,0.10080403504699634
curve_b,dispersion,1.7551939924906133,0.10080010381170304
curve_b,dispersion,1.7571964956195243,0.10079621392442369
curve_b,dispersion,1.7591989987484355,0.10079236542088114
curve_b,dispersion,1.7612015018773466,0.10078855833501989
curve_b,dispersion,1.7632040050062578,0.10078479269902318
curve_b,dispersion,1.7652065081351689,0.10078106854333019
curve_b,dispersion,1.7672090112640801,0.10077738589665285
curve_b,dispersion,1.7692115143929912,0.10077374478599256
curve_b,dispersion,1.7712140175219022,0.10077014523665681
curve_b,dispersion,1.7732165206508135,0.10076658727227547
curve_b,dispersion,1.7752190237797245,0.10076307091481707
curve_b,dispersion,1.7772215269086358,0.1007595961846048
curve_b,dispersion,1.7792240300375468,0.1007561631003325
curve_b,dispersion,1.781226533166458,0.1007527716790803
curve_b,dispersion,1.783229036295369,0.10074942193633027
curve_b,dispersion,1.7852315394242804,0.10074611388598187
curve_b,dispersion,1.7872340425531914,0.10074284754036718
curve_b,dispersion,1.7892365456821027,0.10073962291026609
curve_b,dispersion,1.7912390488110137,0.10073644000492128
curve_b,dispersion,1.793241551939925,0.10073329883205312
curve_b,dispersion,1.795244055068836,0.10073019939787435
curve_b,dispersion,1.797246558197747,0.10072714170710463
curve_b,dispersion,1.7992490613266583,0.10072412576298508
curve_b,dispersion,1.8012515644555693,0.1007211515672925
